month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
April,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,04:00 - 04:59,0.14%,0.00%,0.09%,0.00%,0.20%,0.00%,0.22%,0.00%,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,05:00 - 05:59,3.97%,0.51%,3.17%,0.79%,4.48%,0.90%,3.55%,0.81%,1.31%,0.91%,0.77%,1.29%,1.83%,1.24%,1.50%,2.14%,1.86%,1.79%,0.96%,2.39%,0.70%,2.24%,1.68%,3.01%,1.97%,1.38%
May,06:00 - 06:59,9.19%,2.19%,8.67%,3.45%,8.65%,4.11%,5.89%,3.18%,3.29%,4.17%,2.56%,3.96%,4.54%,4.12%,4.92%,4.83%,5.26%,3.96%,2.29%,8.53%,2.11%,6.08%,4.78%,8.10%,5.40%,4.18%
May,07:00 - 07:59,12.24%,3.54%,11.11%,6.91%,8.72%,7.63%,5.62%,5.00%,4.99%,10.41%,4.51%,8.54%,6.73%,7.58%,7.16%,9.00%,8.66%,5.97%,3.28%,15.97%,2.82%,9.20%,7.00%,13.65%,8.31%,5.96%
May,08:00 - 08:59,11.17%,3.65%,9.05%,6.91%,7.58%,6.92%,5.89%,5.22%,5.53%,12.39%,4.44%,11.69%,6.68%,9.32%,7.03%,9.44%,8.71%,6.32%,2.91%,15.73%,2.43%,9.99%,6.60%,13.71%,8.41%,5.95%
May,09:00 - 09:59,8.29%,4.32%,7.42%,5.27%,7.15%,5.67%,6.40%,5.33%,5.80%,12.26%,3.86%,10.42%,6.01%,8.29%,5.85%,8.20%,7.97%,5.82%,3.08%,9.29%,2.61%,9.66%,5.52%,8.89%,7.13%,5.87%
May,10:00 - 10:59,6.04%,4.09%,5.91%,4.36%,5.93%,4.70%,5.95%,4.79%,5.59%,9.47%,3.46%,7.27%,5.06%,6.76%,5.34%,5.56%,6.65%,5.00%,3.80%,6.24%,2.70%,6.99%,4.54%,5.90%,5.89%,5.48%
May,11:00 - 11:59,5.56%,4.78%,5.51%,3.84%,5.64%,4.26%,6.11%,5.03%,5.69%,6.42%,4.00%,6.75%,5.31%,6.14%,5.18%,4.43%,6.11%,5.16%,3.90%,4.63%,3.19%,7.12%,4.28%,5.00%,5.66%,5.49%
May,12:00 - 12:59,5.05%,4.71%,5.20%,4.00%,5.38%,4.12%,6.33%,4.94%,5.39%,5.25%,4.36%,6.22%,5.42%,5.77%,5.03%,4.57%,5.83%,5.06%,4.02%,4.56%,4.01%,6.02%,4.21%,4.63%,5.65%,5.71%
May,13:00 - 13:59,4.55%,4.59%,4.89%,4.03%,4.90%,4.35%,6.14%,5.00%,5.61%,5.58%,4.53%,5.79%,5.32%,5.44%,4.84%,4.96%,5.65%,4.89%,4.02%,5.07%,4.19%,5.23%,4.08%,4.56%,5.20%,5.63%
May,14:00 - 14:59,4.10%,4.77%,4.69%,4.11%,4.82%,4.23%,5.76%,5.19%,6.11%,5.02%,5.61%,5.28%,5.39%,5.02%,5.12%,4.30%,5.44%,4.97%,5.06%,4.38%,4.84%,4.79%,4.39%,4.06%,5.28%,5.65%
May,15:00 - 15:59,3.68%,5.87%,4.57%,4.61%,5.05%,4.80%,5.85%,6.01%,6.36%,4.76%,6.29%,4.85%,5.80%,5.02%,5.41%,4.65%,5.33%,5.38%,6.21%,3.23%,5.91%,4.37%,4.93%,3.60%,5.57%,5.85%
May,16:00 - 16:59,3.88%,6.84%,5.00%,5.68%,5.86%,5.98%,6.12%,6.78%,8.19%,4.38%,7.97%,4.65%,6.54%,5.17%,6.14%,4.59%,6.00%,6.27%,8.97%,2.71%,7.78%,4.46%,6.52%,4.03%,6.03%,6.46%
May,17:00 - 17:59,4.72%,9.20%,7.43%,8.08%,8.52%,8.29%,7.23%,8.38%,12.02%,4.47%,11.50%,5.26%,8.10%,6.27%,8.72%,5.61%,6.89%,8.36%,13.98%,3.07%,10.60%,5.51%,10.71%,4.80%,7.24%,7.85%
May,18:00 - 18:59,4.87%,11.12%,6.72%,9.87%,6.55%,9.25%,7.45%,9.47%,9.33%,4.66%,13.43%,5.62%,8.79%,6.90%,9.28%,7.01%,6.07%,9.39%,15.02%,3.11%,12.50%,5.96%,11.47%,4.76%,7.20%,8.78%
May,19:00 - 19:59,4.65%,11.45%,4.76%,10.74%,4.87%,9.37%,6.38%,9.42%,6.79%,3.97%,9.94%,5.18%,7.29%,6.49%,7.63%,7.52%,5.04%,8.37%,10.62%,3.31%,11.95%,5.13%,8.63%,4.09%,6.21%,8.00%
May,20:00 - 20:59,4.26%,8.18%,3.46%,7.81%,3.53%,7.00%,5.16%,7.03%,5.33%,2.79%,6.86%,3.92%,5.88%,5.01%,5.52%,6.88%,4.22%,6.34%,6.38%,3.80%,9.65%,3.81%,5.67%,3.62%,4.64%,5.84%
May,21:00 - 21:59,3.60%,6.05%,2.28%,6.29%,2.04%,5.47%,3.66%,5.66%,2.41%,2.08%,4.79%,2.59%,4.40%,4.04%,4.00%,4.83%,3.23%,5.51%,3.91%,3.13%,9.24%,2.69%,3.71%,2.78%,3.33%,4.53%
May,22:00 - 22:59,0.04%,4.06%,0.08%,3.23%,0.14%,2.95%,0.27%,2.76%,0.26%,1.02%,1.08%,0.74%,0.91%,1.41%,1.32%,1.49%,1.07%,1.44%,1.59%,0.85%,2.76%,0.74%,1.29%,0.81%,0.89%,1.39%
May,23:00 - 23:59,0.00%,0.07%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
May,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,04:00 - 04:59,0.08%,0.00%,0.16%,0.00%,0.31%,0.00%,0.26%,0.00%,0.08%,0.00%,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,05:00 - 05:59,4.17%,0.50%,3.31%,0.84%,4.40%,0.85%,3.74%,0.82%,1.27%,0.97%,0.87%,1.25%,1.94%,1.27%,1.61%,2.19%,2.10%,1.67%,0.95%,2.47%,0.77%,2.28%,1.67%,2.99%,1.98%,1.43%
June,06:00 - 06:59,9.20%,2.09%,8.50%,3.87%,8.75%,3.89%,5.93%,3.33%,3.75%,4.14%,2.78%,3.81%,4.68%,4.18%,5.49%,5.00%,5.85%,4.06%,2.44%,8.44%,2.23%,6.14%,4.73%,8.48%,5.32%,4.57%
June,07:00 - 07:59,12.17%,3.45%,10.46%,7.06%,8.60%,7.24%,5.60%,4.80%,5.21%,9.90%,4.48%,8.12%,6.62%,7.24%,7.53%,8.35%,8.67%,5.60%,3.47%,14.99%,2.94%,8.93%,6.92%,13.06%,8.30%,5.99%
June,08:00 - 08:59,11.18%,3.47%,9.15%,6.78%,7.64%,6.72%,5.52%,5.29%,5.75%,12.60%,4.41%,11.57%,6.65%,8.99%,7.06%,8.91%,8.49%,5.87%,2.97%,15.71%,2.42%,9.57%,6.38%,13.59%,8.18%,5.85%
June,09:00 - 09:59,8.49%,4.27%,7.40%,5.47%,7.08%,5.53%,6.41%,5.35%,5.75%,12.54%,3.90%,10.69%,6.02%,8.40%,5.89%,8.24%,7.72%,5.92%,3.33%,10.34%,2.63%,10.27%,5.55%,9.84%,6.88%,6.28%
June,10:00 - 10:59,5.95%,4.11%,5.88%,4.25%,5.95%,4.72%,6.06%,4.83%,5.48%,9.19%,3.51%,7.24%,5.02%,6.64%,5.37%,5.39%,6.41%,5.06%,3.85%,5.96%,2.66%,6.95%,4.35%,5.75%,5.70%,5.50%
June,11:00 - 11:59,5.42%,4.42%,5.38%,3.68%,5.55%,4.07%,6.14%,4.86%,5.50%,6.10%,3.86%,6.70%,5.16%,5.98%,5.06%,4.30%,6.09%,4.96%,3.89%,4.52%,3.11%,7.08%,4.21%,4.77%,5.43%,5.38%
June,12:00 - 12:59,5.06%,4.61%,5.32%,3.91%,5.30%,4.07%,6.11%,4.88%,5.19%,5.12%,4.25%,6.13%,5.39%,5.61%,4.96%,4.45%,6.03%,4.89%,4.10%,4.66%,3.82%,6.05%,4.22%,4.58%,5.44%,5.64%
June,13:00 - 13:59,4.55%,4.31%,4.92%,3.95%,4.95%,4.25%,5.96%,4.89%,5.42%,5.52%,4.44%,5.92%,5.16%,5.36%,4.72%,4.85%,5.59%,4.87%,4.08%,5.21%,4.04%,5.35%,4.18%,4.63%,5.32%,5.52%
June,14:00 - 14:59,4.03%,5.08%,4.82%,4.35%,5.11%,4.56%,5.85%,5.46%,6.03%,5.43%,5.59%,5.41%,5.34%,5.17%,5.07%,4.27%,5.55%,5.11%,5.05%,4.52%,4.85%,4.96%,4.69%,4.18%,5.34%,5.75%
June,15:00 - 15:59,3.72%,5.77%,4.66%,4.70%,5.18%,4.85%,5.96%,5.99%,6.73%,4.96%,6.29%,4.91%,5.87%,5.13%,5.59%,4.87%,5.35%,5.60%,6.48%,3.20%,5.94%,4.45%,5.03%,3.72%,5.68%,5.85%
June,16:00 - 16:59,3.87%,6.98%,5.33%,5.70%,5.88%,5.91%,6.20%,6.88%,8.11%,4.15%,7.95%,4.67%,6.55%,5.40%,6.21%,4.90%,5.83%,6.54%,9.01%,2.69%,8.18%,4.40%,6.89%,3.92%,6.25%,6.41%
June,17:00 - 17:59,4.59%,9.06%,7.20%,7.99%,8.14%,8.45%,7.02%,8.30%,11.43%,4.42%,11.27%,5.10%,7.90%,6.22%,8.31%,5.83%,6.41%,8.39%,13.35%,2.95%,10.64%,5.29%,10.61%,4.50%,7.26%,7.56%
June,18:00 - 18:59,4.64%,11.17%,6.62%,9.67%,6.46%,9.39%,7.21%,9.26%,8.97%,4.49%,13.08%,5.61%,8.65%,6.81%,8.66%,6.99%,5.82%,9.16%,14.47%,3.01%,12.04%,5.81%,11.17%,4.69%,7.17%,8.50%
June,19:00 - 19:59,4.74%,11.25%,4.87%,9.92%,4.91%,9.16%,6.58%,9.05%,7.13%,4.10%,10.17%,5.21%,7.50%,6.68%,7.53%,7.69%,5.10%,8.52%,10.79%,3.28%,11.60%,5.04%,8.61%,4.01%,6.58%,7.69%
June,20:00 - 20:59,4.40%,8.72%,3.59%,8.32%,3.51%,7.79%,5.45%,7.44%,5.53%,3.14%,6.84%,4.12%,6.08%,5.31%,5.50%,7.35%,4.49%,6.68%,6.33%,4.04%,9.95%,3.89%,5.87%,3.61%,4.81%,6.01%
June,21:00 - 21:59,3.71%,6.43%,2.37%,6.17%,2.15%,5.49%,3.74%,5.72%,2.44%,2.25%,5.12%,2.86%,4.51%,4.22%,4.07%,4.91%,3.37%,5.55%,3.98%,3.19%,9.45%,2.81%,3.68%,2.85%,3.50%,4.69%
June,22:00 - 22:59,0.02%,4.28%,0.08%,3.38%,0.13%,3.07%,0.24%,2.86%,0.23%,0.97%,1.16%,0.70%,0.95%,1.37%,1.38%,1.49%,1.12%,1.53%,1.46%,0.81%,2.74%,0.73%,1.27%,0.84%,0.86%,1.39%
June,23:00 - 23:59,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
June,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,04:00 - 04:59,0.04%,0.00%,0.19%,0.00%,0.25%,0.00%,0.20%,0.00%,0.06%,0.00%,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,05:00 - 05:59,4.06%,0.47%,3.36%,0.80%,4.40%,0.85%,3.68%,0.78%,1.29%,0.89%,0.78%,1.11%,1.92%,1.25%,1.65%,2.14%,2.11%,1.55%,0.92%,2.44%,0.78%,2.27%,1.64%,2.91%,1.97%,1.50%
July,06:00 - 06:59,9.58%,2.18%,8.82%,3.90%,8.28%,3.77%,5.76%,3.33%,3.70%,3.96%,2.83%,3.74%,4.64%,4.21%,5.39%,5.29%,6.03%,4.05%,2.62%,8.53%,2.31%,6.37%,4.66%,8.46%,5.21%,4.59%
July,07:00 - 07:59,12.23%,3.41%,10.12%,7.12%,8.84%,7.29%,5.53%,4.89%,5.12%,10.09%,4.43%,8.03%,6.64%,7.24%,7.69%,8.49%,8.76%,5.58%,3.63%,14.95%,2.96%,8.98%,7.01%,12.97%,8.50%,6.13%
July,08:00 - 08:59,10.93%,3.56%,8.53%,6.82%,7.71%,6.71%,5.69%,5.33%,5.65%,12.47%,4.38%,11.37%,6.49%,8.89%,6.99%,8.83%,8.29%,5.81%,3.00%,15.43%,2.53%,9.59%,6.30%,13.32%,8.19%,5.86%
July,09:00 - 09:59,8.04%,4.21%,7.20%,5.20%,6.81%,5.41%,5.89%,5.26%,5.72%,12.52%,3.92%,10.52%,5.90%,8.13%,6.00%,7.82%,7.65%,5.81%,3.24%,9.73%,2.55%,9.79%,5.41%,9.29%,6.61%,6.05%
July,10:00 - 10:59,5.89%,4.13%,5.71%,4.09%,5.74%,4.69%,5.87%,4.78%,5.51%,9.11%,3.69%,7.17%,5.08%,6.45%,5.37%,5.39%,6.23%,4.91%,3.84%,6.24%,2.87%,6.91%,4.31%,6.25%,5.54%,5.39%
July,11:00 - 11:59,5.51%,4.39%,5.50%,3.75%,5.66%,4.18%,6.02%,4.97%,5.47%,5.97%,4.10%,6.66%,5.25%,5.94%,5.16%,4.45%,6.15%,5.02%,3.85%,4.54%,3.16%,6.86%,4.25%,4.74%,5.38%,5.41%
July,12:00 - 12:59,5.11%,4.75%,5.38%,4.05%,5.47%,4.11%,6.18%,5.04%,5.27%,5.16%,4.52%,6.25%,5.62%,5.83%,5.19%,4.60%,6.19%,5.14%,4.32%,4.79%,3.95%,6.08%,4.38%,4.61%,5.47%,5.70%
July,13:00 - 13:59,4.53%,4.59%,5.04%,4.08%,4.98%,4.85%,6.03%,4.98%,5.39%,5.68%,4.74%,6.14%,5.39%,5.15%,4.97%,4.77%,5.64%,4.96%,4.25%,5.14%,4.14%,5.35%,4.21%,4.48%,5.29%,5.55%
July,14:00 - 14:59,4.11%,4.86%,4.77%,4.25%,5.05%,4.53%,5.75%,5.47%,6.12%,5.39%,5.63%,5.44%,5.47%,5.30%,5.12%,4.35%,5.58%,5.13%,5.17%,4.30%,5.09%,4.78%,4.58%,4.05%,5.37%,5.70%
July,15:00 - 15:59,3.68%,5.98%,4.67%,4.75%,5.15%,4.95%,5.88%,6.15%,6.66%,4.97%,6.40%,4.96%,6.01%,5.22%,5.54%,4.98%,5.34%,5.54%,6.39%,3.44%,5.97%,4.34%,5.00%,4.12%,5.66%,5.66%
July,16:00 - 16:59,3.91%,6.91%,5.48%,5.71%,6.07%,6.01%,6.33%,6.95%,8.43%,4.28%,8.10%,4.78%,6.80%,5.46%,6.16%,4.92%,6.03%,6.49%,9.22%,2.79%,8.35%,4.57%,7.14%,3.96%,6.37%,6.40%
July,17:00 - 17:59,4.76%,9.26%,7.36%,8.12%,8.61%,8.46%,7.36%,8.37%,11.28%,4.48%,11.27%,5.27%,7.90%,6.51%,8.26%,5.97%,6.52%,8.57%,13.39%,3.18%,10.81%,5.45%,10.86%,4.66%,7.43%,7.69%
July,18:00 - 18:59,4.91%,11.36%,6.84%,9.74%,6.62%,9.07%,7.55%,9.30%,9.04%,4.60%,12.71%,5.72%,8.42%,7.03%,8.60%,7.23%,5.82%,9.21%,14.51%,3.31%,12.07%,5.97%,11.21%,4.83%,7.53%,8.69%
July,19:00 - 19:59,4.76%,10.89%,4.88%,9.71%,4.79%,8.89%,6.62%,8.79%,7.02%,3.94%,10.04%,5.16%,7.21%,6.53%,7.22%,7.45%,4.99%,8.26%,10.19%,3.34%,11.56%,5.03%,8.45%,4.03%,6.44%,7.81%
July,20:00 - 20:59,4.26%,8.51%,3.67%,8.18%,3.40%,7.71%,5.50%,7.35%,5.40%,3.08%,6.50%,4.13%,5.92%,5.34%,5.34%,6.95%,4.31%,6.70%,6.13%,3.82%,9.52%,4.08%,5.86%,3.62%,4.76%,5.80%
July,21:00 - 21:59,3.66%,6.35%,2.42%,6.32%,2.02%,5.51%,3.88%,5.51%,2.59%,2.20%,4.74%,2.81%,4.36%,4.17%,4.02%,4.78%,3.28%,5.61%,3.87%,3.18%,8.55%,2.80%,3.58%,2.75%,3.48%,4.63%
July,22:00 - 22:59,0.05%,4.10%,0.08%,3.36%,0.14%,2.99%,0.29%,2.76%,0.25%,1.21%,1.20%,0.73%,0.95%,1.35%,1.32%,1.58%,1.10%,1.64%,1.44%,0.83%,2.84%,0.80%,1.16%,0.95%,0.81%,1.45%
July,23:00 - 23:59,0.00%,0.08%,0.00%,0.05%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
July,02:00 - 02:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
August,03:00 - 03:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
August,04:00 - 04:59,0.10%,0.00%,0.18%,0.00%,0.32%,0.00%,0.30%,0.00%,0.07%,0.00%,0.02%,0.00%,0.06%,0.00%,0.03%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
August,05:00 - 05:59,4.02%,0.48%,3.27%,0.84%,4.26%,0.85%,3.43%,0.82%,1.27%,0.82%,0.87%,1.19%,1.89%,1.41%,1.67%,2.27%,1.99%,1.70%,0.93%,2.50%,0.80%,2.18%,1.65%,2.85%,1.93%,1.50%
August,06:00 - 06:59,9.49%,2.29%,8.96%,3.75%,8.53%,3.72%,5.97%,3.33%,3.73%,3.94%,2.91%,3.77%,4.72%,4.20%,5.49%,5.11%,5.87%,4.02%,2.66%,8.72%,2.31%,6.52%,4.56%,8.50%,5.07%,4.48%
August,07:00 - 07:59,12.00%,3.30%,10.26%,6.93%,9.42%,7.17%,5.34%,4.81%,5.17%,9.81%,4.77%,7.98%,6.45%,7.24%,7.52%,8.33%,8.67%,5.47%,3.75%,14.60%,2.94%,8.93%,6.99%,12.67%,8.30%,5.82%
August,08:00 - 08:59,11.05%,3.52%,8.89%,6.62%,7.80%,6.82%,5.77%,5.25%,5.71%,12.61%,4.62%,11.69%,6.55%,9.08%,7.04%,8.86%,8.64%,5.86%,3.13%,15.46%,2.50%,9.94%,6.51%,13.35%,8.30%,5.94%
August,09:00 - 09:59,8.17%,4.31%,7.10%,5.43%,7.12%,5.64%,6.15%,5.42%,5.83%,12.72%,4.11%,10.29%,5.97%,8.32%,5.91%,7.80%,7.73%,5.83%,3.17%,9.86%,2.54%,10.11%,5.54%,9.58%,6.93%,6.22%
August,10:00 - 10:59,6.00%,3.95%,5.81%,4.29%,5.85%,4.79%,5.99%,4.83%,5.54%,9.49%,3.65%,7.11%,5.15%,6.53%,5.40%,5.32%,6.45%,5.15%,3.86%,6.24%,2.77%,7.02%,4.63%,6.03%,5.64%,5.66%
August,11:00 - 11:59,5.38%,4.38%,5.25%,3.77%,5.60%,4.02%,5.91%,4.89%,5.25%,6.24%,3.92%,6.52%,5.21%,6.09%,5.13%,4.38%,6.08%,5.04%,3.80%,4.53%,3.12%,6.81%,4.34%,4.78%,5.47%,5.48%
August,12:00 - 12:59,5.09%,4.57%,5.34%,3.98%,5.35%,4.03%,6.15%,5.08%,5.19%,5.22%,4.41%,6.13%,5.59%,5.93%,5.12%,4.45%,6.11%,4.97%,4.37%,4.55%,3.92%,5.89%,4.33%,4.56%,5.58%,5.60%
August,13:00 - 13:59,4.74%,4.63%,5.20%,4.23%,5.10%,4.61%,6.20%,5.30%,5.64%,5.77%,4.62%,6.16%,5.34%,5.64%,4.96%,5.23%,5.78%,5.12%,4.29%,5.20%,4.16%,5.47%,4.24%,4.67%,5.48%,5.74%
August,14:00 - 14:59,4.11%,5.11%,4.83%,4.28%,5.15%,4.60%,5.78%,5.58%,6.09%,5.37%,5.67%,5.31%,5.52%,5.19%,5.17%,4.41%,5.51%,5.22%,5.05%,4.49%,5.10%,4.88%,4.57%,4.15%,5.43%,5.68%
August,15:00 - 15:59,3.78%,5.98%,4.68%,4.87%,5.14%,4.99%,5.91%,6.14%,6.80%,4.85%,6.54%,4.99%,6.06%,5.07%,5.67%,4.95%,5.46%,5.69%,6.54%,3.30%,6.06%,4.30%,5.16%,3.82%,5.70%,5.92%
August,16:00 - 16:59,3.83%,6.97%,5.36%,5.78%,5.69%,6.18%,6.24%,6.85%,8.21%,4.24%,7.98%,4.78%,6.67%,5.32%,6.26%,4.82%,5.91%,6.59%,9.23%,2.80%,8.44%,4.41%,7.00%,3.99%,6.29%,6.36%
August,17:00 - 17:59,4.62%,9.13%,7.16%,8.19%,8.09%,8.48%,7.40%,8.22%,11.19%,4.56%,11.31%,5.24%,7.93%,6.15%,8.25%,5.87%,6.44%,8.21%,13.53%,3.09%,10.62%,5.25%,10.70%,4.65%,7.36%,7.40%
August,18:00 - 18:59,4.78%,10.80%,6.56%,9.32%,6.26%,9.05%,7.48%,8.83%,9.11%,4.30%,12.27%,5.66%,8.32%,6.72%,8.28%,6.85%,5.76%,8.88%,13.84%,3.21%,11.97%,5.69%,10.73%,4.80%,7.19%,8.06%
August,19:00 - 19:59,4.89%,10.88%,4.85%,9.67%,4.76%,8.86%,6.51%,8.85%,6.82%,3.84%,9.63%,5.21%,7.13%,6.32%,7.21%,7.39%,4.89%,8.08%,10.06%,3.47%,11.45%,5.04%,8.39%,4.20%,6.39%,7.99%
August,20:00 - 20:59,4.27%,8.96%,3.70%,8.45%,3.39%,7.74%,5.30%,7.27%,5.59%,3.06%,6.38%,4.31%,5.94%,5.30%,5.35%,7.55%,4.25%,6.86%,6.34%,3.95%,9.58%,3.99%,5.95%,3.68%,4.72%,6.07%
August,21:00 - 21:59,3.66%,6.46%,2.49%,6.18%,2.07%,5.41%,3.89%,5.69%,2.52%,2.19%,4.92%,2.90%,4.48%,4.17%,4.16%,4.85%,3.25%,5.69%,3.91%,3.13%,8.84%,2.74%,3.58%,2.79%,3.40%,4.53%
August,22:00 - 22:59,0.03%,4.22%,0.08%,3.39%,0.11%,3.05%,0.27%,2.84%,0.28%,0.96%,1.39%,0.75%,1.04%,1.34%,1.40%,1.54%,1.21%,1.61%,1.53%,0.88%,2.88%,0.82%,1.13%,0.92%,0.81%,1.54%
August,23:00 - 23:59,0.00%,0.05%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
August,00:00 - 00:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
August,01:00 - 01:59,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
