brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
83708065,83708065,LEYTE,BAYBAY,Poblacion Zone 9,2006,67,334,6,33,54,7,13,12,35.299999,8,9.1000004,-,-,-,-,34,88,0,0,0,0,0,0,0,0,39,58.200001,32,0,0,0,0,47.799999,3,0.89999998,0,0,134,52,38.799999,-,-,-,-,-,-,-,-,-,37,8,3708065
83708080,83708080,LEYTE,BAYBAY,Pomponan,2006,635,2855,61,386,491,89,18.1,138,46,145,18.299999,-,-,-,-,300,791,3,0.80000001,0,0,10,1.6,43,6.8000002,480,75.599998,380,14,2.2,237,37.299999,59.799999,5,0.2,9,1.4,1102,306,27.799999,-,-,-,-,-,-,-,-,-,37,8,3708080
83708081,83708081,LEYTE,BAYBAY,Punta,2006,116,480,5,44,69,19,27.5,19,52.799999,24,22.9,-,-,-,-,36,105,2,4.5,0,0,1,0.89999998,2,1.7,92,79.300003,76,1,0.89999998,44,37.900002,65.5,0,0,1,0.89999998,238,19,8,-,-,-,-,-,-,-,-,-,37,8,3708081
83708082,83708082,LEYTE,BAYBAY,Sabang,2006,281,1313,10,161,220,32,14.5,48,39,36,10.5,-,-,-,-,123,343,0,0,0,0,6,2.0999999,33,11.7,203,72.199997,179,0,0,66,23.5,63.700001,0,0,0,0,641,199,31,-,-,-,-,-,-,-,-,-,37,8,3708082
83708083,83708083,LEYTE,BAYBAY,San Agustin,2006,219,937,10,133,147,19,12.9,30,31.299999,26,10.7,-,-,-,-,96,243,0,0,0,0,3,1.4,3,1.4,202,92.199997,189,0,0,16,7.3000002,86.300003,0,0,0,0,449,366,81.5,-,-,-,-,-,-,-,-,-,37,8,3708083
83708084,83708084,LEYTE,BAYBAY,San Isidro,2006,374,1628,14,202,247,35,14.2,49,36.799999,44,11.6,-,-,-,-,133,380,0,0,0,0,1,0.30000001,2,0.5,323,86.400002,304,1,0.30000001,27,7.1999998,81.300003,0,0,1,0.30000001,645,235,36.400002,-,-,-,-,-,-,-,-,-,37,8,3708084
83708085,83708085,LEYTE,BAYBAY,San Juan,2006,232,1074,8,147,213,54,25.4,65,67.699997,83,26.9,-,-,-,-,96,309,0,0,0,0,5,2.2,7,3,191,82.300003,169,21,9.1000004,96,41.400002,72.800003,0,0,8,3.4000001,345,36,10.4,-,-,-,-,-,-,-,-,-,37,8,3708085
83708086,83708086,LEYTE,BAYBAY,Santa Cruz,2006,384,1604,36,207,284,54,19,46,31.299999,44,10.2,-,-,-,-,147,431,12,5.8000002,0,0,27,7,3,0.80000001,201,52.299999,147,11,2.9000001,49,12.8,38.299999,8,0.5,49,12.8,651,220,33.799999,-,-,-,-,-,-,-,-,-,37,8,3708086
83708087,83708087,LEYTE,BAYBAY,Santo Rosario,2006,407,1921,37,260,302,44,14.6,61,36.5,67,14.3,-,-,-,-,167,469,0,0,0,0,3,0.69999999,46,11.3,132,32.400002,86,0,0,213,52.299999,21.1,0,0,2,0.5,799,237,29.700001,-,-,-,-,-,-,-,-,-,37,8,3708087
83708088,83708088,LEYTE,BAYBAY,Sapa,2006,108,497,5,71,101,27,26.700001,40,70.199997,51,32.299999,-,-,-,-,57,158,0,0,0,0,12,11.1,0,0,92,85.199997,78,2,1.9,51,47.200001,72.199997,0,0,4,3.7,213,75,35.200001,-,-,-,-,-,-,-,-,-,37,8,3708088
83708095,83708095,LEYTE,BAYBAY,Villa Mag-aso,2006,236,958,3,96,165,13,7.9000001,46,47.900002,20,7.6999998,-,-,-,-,96,261,0,0,0,0,22,9.3000002,20,8.5,67,28.4,42,15,6.4000001,155,65.699997,17.799999,0,0,0,0,534,222,41.599998,-,-,-,-,-,-,-,-,-,37,8,3708095
83708090,83708090,LEYTE,BAYBAY,Villa Solidaridad,2006,247,1178,22,181,233,41,17.6,58,59.799999,68,20.6,-,-,-,-,97,330,1,0.60000002,0,0,22,8.8999996,3,1.2,168,68,130,2,0.80000001,66,26.700001,52.599998,1,0.1,5,2,399,73,18.299999,-,-,-,-,-,-,-,-,-,37,8,3708090
83708091,83708091,LEYTE,BAYBAY,Zacarito,2006,114,492,10,68,109,42,38.5,32,78,62,41.299999,-,-,-,-,41,150,1,1.5,0,0,2,1.8,6,5.3000002,94,82.5,84,0,0,74,64.900002,73.699997,1,0.2,0,0,172,10,5.8000002,-,-,-,-,-,-,-,-,-,37,8,3708091
83710001,83710001,LEYTE,BURAUEN,Abuyogon,2006,147,760,3,89,131,47,35.900002,32,43.799999,54,26.5,-,-,-,-,73,204,0,0,0,0,1,0.69999999,2,1.4,65,44.200001,30,35,23.799999,30,20.4,20.4,0,0,2,1.4,237,12,5.0999999,-,-,-,-,-,-,-,-,-,37,10,3710001
83710002,83710002,LEYTE,BURAUEN,Anonang,2006,152,724,0,105,140,64,45.700001,74,87.099998,114,50.700001,-,-,-,-,85,225,0,0,0,0,4,2.5999999,8,5.3000002,105,69.099998,92,9,5.9000001,106,69.699997,60.5,0,0,7,4.5999999,322,14,4.3000002,-,-,-,-,-,-,-,-,-,37,10,3710002
83710003,83710003,LEYTE,BURAUEN,Arado,2006,216,1304,12,143,220,64,29.1,75,61.5,112,32.700001,-,-,-,-,122,342,0,0,0,0,3,1.4,16,7.4000001,74,34.299999,67,18,8.3000002,31,14.4,31,0,0,4,1.9,351,22,6.3000002,-,-,-,-,-,-,-,-,-,37,10,3710003
83710004,83710004,LEYTE,BURAUEN,Balao,2006,128,640,0,80,108,11,10.2,53,66.300003,24,12.8,-,-,-,-,80,188,0,0,0,0,0,0,1,0.80000001,86,67.199997,65,9,7,7,5.5,50.799999,0,0,36,28.1,234,5,2.0999999,-,-,-,-,-,-,-,-,-,37,10,3710004
83710005,83710005,LEYTE,BURAUEN,Balatson,2006,52,272,0,20,58,22,37.900002,25,75.800003,33,36.299999,-,-,-,-,33,91,0,0,0,0,1,1.9,2,3.8,44,84.599998,37,9,17.299999,17,32.700001,71.199997,0,0,0,0,82,5,6.0999999,-,-,-,-,-,-,-,-,-,37,10,3710005
83710007,83710007,LEYTE,BURAUEN,Bobon,2006,76,347,0,53,55,19,34.5,22,75.900002,31,36.900002,-,-,-,-,29,84,0,0,0,0,0,0,4,5.3000002,48,63.200001,35,26,34.200001,43,56.599998,46.099998,0,0,0,0,110,12,10.9,-,-,-,-,-,-,-,-,-,37,10,3710007
83710008,83710008,LEYTE,BURAUEN,Buenavista,2006,95,479,0,65,83,20,24.1,21,41.200001,28,20.9,-,-,-,-,51,134,0,0,0,0,0,0,12,12.6,78,82.099998,67,35,36.799999,14,14.7,70.5,0,0,11,11.6,146,6,4.0999999,-,-,-,-,-,-,-,-,-,37,10,3710008
83710009,83710009,LEYTE,BURAUEN,Buri,2006,170,842,0,83,130,29,22.299999,20,30.799999,26,13.3,-,-,-,-,65,195,0,0,0,0,1,0.60000002,2,1.2,78,45.900002,43,13,7.5999999,7,4.0999999,25.299999,0,0,11,6.5,342,39,11.4,-,-,-,-,-,-,-,-,-,37,10,3710009
83710010,83710010,LEYTE,BURAUEN,Caanislagan,2006,92,503,1,38,98,11,11.2,23,59,13,9.5,-,-,-,-,39,137,0,0,3,75,0,0,11,12,64,69.599998,50,75,81.5,5,5.4000001,54.299999,0,0,10,10.9,184,3,1.6,-,-,-,-,-,-,-,-,-,37,10,3710010
83710011,83710011,LEYTE,BURAUEN,Cadahunan,2006,57,304,0,47,58,18,31,20,55.599998,28,29.799999,-,-,-,-,36,94,0,0,0,0,2,3.5,2,3.5,18,31.6,10,14,24.6,5,8.8000002,17.5,0,0,4,7,123,2,1.6,-,-,-,-,-,-,-,-,-,37,10,3710011
83710012,83710012,LEYTE,BURAUEN,Cagangon,2006,151,642,2,76,135,40,29.6,28,47.5,44,22.700001,-,-,-,-,59,194,0,0,0,0,1,0.69999999,18,11.9,108,71.5,93,11,7.3000002,37,24.5,61.599998,0,0,2,1.3,205,13,6.3000002,-,-,-,-,-,-,-,-,-,37,10,3710012
83710013,83710013,LEYTE,BURAUEN,Cali,2006,39,378,0,50,57,23,40.400002,14,73.699997,24,31.6,-,-,-,-,19,76,0,0,0,0,2,5.0999999,28,71.800003,28,71.800003,22,39,100,31,79.5,56.400002,0,0,0,0,149,25,16.799999,-,-,-,-,-,-,-,-,-,37,10,3710013
83710014,83710014,LEYTE,BURAUEN,Calsadahay,2006,67,334,0,30,60,22,36.700001,17,53.099998,30,32.599998,-,-,-,-,32,92,0,0,0,0,2,3,4,6,45,67.199997,34,5,7.5,13,19.4,50.700001,0,0,10,14.9,121,30,24.799999,-,-,-,-,-,-,-,-,-,37,10,3710014
83710015,83710015,LEYTE,BURAUEN,Candag-on,2006,63,307,0,41,61,30,49.200001,27,90,47,51.599998,-,-,-,-,30,91,0,0,0,0,0,0,21,33.299999,26,41.299999,23,22,34.900002,40,63.5,36.5,0,0,10,15.9,120,14,11.7,-,-,-,-,-,-,-,-,-,37,10,3710015
83710016,83710016,LEYTE,BURAUEN,Cansiboy,2006,135,722,7,82,130,33,25.4,67,81.699997,63,29.700001,-,-,-,-,82,212,0,0,0,0,4,3,4,3,115,85.199997,98,1,0.69999999,5,3.7,72.599998,0,0,1,0.69999999,348,10,2.9000001,-,-,-,-,-,-,-,-,-,37,10,3710016
83710017,83710017,LEYTE,BURAUEN,Catagbacan,2006,129,662,5,76,121,44,36.400002,47,63.5,75,38.5,-,-,-,-,74,195,1,1.3,1,16.700001,1,0.80000001,2,1.6,91,70.5,91,77,59.700001,38,29.5,70.5,0,0,0,0,220,32,14.5,-,-,-,-,-,-,-,-,-,37,10,3710017
83710029,83710029,LEYTE,BURAUEN,Esperanza,2006,126,650,13,63,106,15,14.2,21,36.799999,16,9.8000002,-,-,-,-,57,163,1,1.6,0,0,3,2.4000001,11,8.6999998,113,89.699997,109,109,86.5,53,42.099998,86.5,0,0,0,0,270,59,21.9,-,-,-,-,-,-,-,-,-,37,10,3710029
83710078,83710078,LEYTE,BURAUEN,Gamay,2006,65,294,0,37,42,19,45.200001,26,83.900002,29,39.700001,-,-,-,-,31,73,0,0,0,0,1,1.5,13,20,36,55.400002,24,3,4.5999999,24,36.900002,36.900002,0,0,0,0,119,11,9.1999998,-,-,-,-,-,-,-,-,-,37,10,3710078
83710030,83710030,LEYTE,BURAUEN,Gitablan,2006,40,198,2,25,34,6,17.6,12,44.400002,16,26.200001,-,-,-,-,27,61,0,0,0,0,0,0,0,0,25,62.5,23,0,0,6,15,57.5,0,0,0,0,103,17,16.5,-,-,-,-,-,-,-,-,-,37,10,3710030
83710031,83710031,LEYTE,BURAUEN,Hapunan,2006,78,369,8,66,85,21,24.700001,25,89.300003,31,27.4,-,-,-,-,28,113,0,0,0,0,2,2.5999999,1,1.3,23,29.5,14,26,33.299999,60,76.900002,17.9,0,0,0,0,154,27,17.5,-,-,-,-,-,-,-,-,-,37,10,3710031
83710032,83710032,LEYTE,BURAUEN,Hibonawan,2006,112,564,4,48,95,9,9.5,35,62.5,15,9.8999996,-,-,-,-,56,151,0,0,0,0,4,3.5999999,0,0,84,75,73,15,13.4,19,17,65.199997,0,0,0,0,243,50,20.6,-,-,-,-,-,-,-,-,-,37,10,3710032
83710034,83710034,LEYTE,BURAUEN,Hugpa West,2006,102,416,10,67,75,11,14.7,27,73,26,23.200001,-,-,-,-,37,112,0,0,0,0,6,5.9000001,6,5.9000001,20,19.6,17,36,35.299999,61,59.799999,16.700001,0,0,0,0,142,22,15.5,-,-,-,-,-,-,-,-,-,37,10,3710034
83710028,83710028,LEYTE,BURAUEN,Ilihan,2006,61,294,1,30,65,24,36.900002,29,72.5,22,21,-,-,-,-,40,105,0,0,0,0,0,0,0,0,38,62.299999,28,5,8.1999998,34,55.700001,45.900002,0,0,0,0,135,31,23,-,-,-,-,-,-,-,-,-,37,10,3710028
83710035,83710035,LEYTE,BURAUEN,Kalao,2006,90,455,1,50,85,35,41.200001,45,81.800003,66,47.099998,-,-,-,-,55,140,1,2,0,0,0,0,3,3.3,69,76.699997,56,22,24.4,64,71.099998,62.200001,0,0,5,5.5999999,176,18,10.2,-,-,-,-,-,-,-,-,-,37,10,3710035
83710036,83710036,LEYTE,BURAUEN,Kaparasanan,2006,68,305,5,45,46,15,32.599998,17,56.700001,18,23.700001,-,-,-,-,30,76,0,0,0,0,0,0,1,1.5,58,85.300003,49,18,26.5,41,60.299999,72.099998,0,0,0,0,110,12,10.9,-,-,-,-,-,-,-,-,-,37,10,3710036
83710040,83710040,LEYTE,BURAUEN,Logsongan,2006,83,385,2,53,81,39,48.099998,29,85.300003,54,47,-,-,-,-,34,115,2,3.8,0,0,0,0,3,3.5999999,54,65.099998,33,83,100,60,72.300003,39.799999,4,1,45,54.200001,167,39,23.4,-,-,-,-,-,-,-,-,-,37,10,3710040
83710042,83710042,LEYTE,BURAUEN,Maghubas,2006,134,673,1,94,116,56,48.299999,28,43.099998,62,34.299999,-,-,-,-,65,181,0,0,0,0,5,3.7,8,6,114,85.099998,108,14,10.4,34,25.4,80.599998,0,0,0,0,187,7,3.7,-,-,-,-,-,-,-,-,-,37,10,3710042
83710044,83710044,LEYTE,BURAUEN,Malabca,2006,202,985,2,78,151,28,18.5,37,41.599998,37,15.4,-,-,-,-,89,240,0,0,0,0,2,1,4,2,177,87.599998,172,2,1,38,18.799999,85.099998,0,0,30,14.9,401,100,24.9,-,-,-,-,-,-,-,-,-,37,10,3710044
83710045,83710045,LEYTE,BURAUEN,Malaguinabot,2006,116,545,5,52,89,18,20.200001,37,62.700001,34,23,-,-,-,-,59,148,0,0,0,0,2,1.7,2,1.7,68,58.599998,61,4,3.4000001,15,12.9,52.599998,0,0,0,0,259,81,31.299999,-,-,-,-,-,-,-,-,-,37,10,3710045
83710048,83710048,LEYTE,BURAUEN,Moguing,2006,71,326,1,40,65,23,35.400002,31,70.5,34,31.200001,-,-,-,-,44,109,11,27.5,0,0,1,1.4,4,5.5999999,53,74.599998,47,3,4.1999998,19,26.799999,66.199997,0,0,49,69,109,14,12.8,-,-,-,-,-,-,-,-,-,37,10,3710048
83710018,83710018,LEYTE,BURAUEN,Poblacion District I,2006,294,1674,1,133,229,121,52.799999,91,61.099998,193,51.099998,-,-,-,-,149,378,0,0,0,0,5,1.7,0,0,147,50,104,6,2,13,4.4000001,35.400002,0,0,0,0,321,22,6.9000001,-,-,-,-,-,-,-,-,-,37,10,3710018
83710020,83710020,LEYTE,BURAUEN,Poblacion District III,2006,579,3139,49,329,454,98,21.6,112,42.700001,119,16.6,-,-,-,-,262,716,0,0,0,0,8,1.4,15,2.5999999,346,59.799999,301,20,3.5,17,2.9000001,52,0,0,0,0,1398,382,27.299999,-,-,-,-,-,-,-,-,-,37,10,3710020
83710022,83710022,LEYTE,BURAUEN,Poblacion District V,2006,127,633,5,56,80,18,22.5,18,33.299999,20,14.9,-,-,-,-,54,134,0,0,0,0,5,3.9000001,0,0,51,40.200001,38,0,0,2,1.6,29.9,0,0,19,15,200,32,16,-,-,-,-,-,-,-,-,-,37,10,3710022
83710024,83710024,LEYTE,BURAUEN,Poblacion District VII,2006,217,1058,1,89,132,30,22.700001,25,35.700001,21,10.4,-,-,-,-,70,202,0,0,0,0,8,3.7,14,6.5,109,50.200001,101,2,0.89999998,0,0,46.5,0,0,8,3.7,462,142,30.700001,-,-,-,-,-,-,-,-,-,37,10,3710024
83710025,83710025,LEYTE,BURAUEN,Poblacion District VIII,2006,138,621,4,55,72,17,23.6,16,35.599998,12,10.3,-,-,-,-,45,117,0,0,0,0,4,2.9000001,2,1.4,58,42,45,0,0,5,3.5999999,32.599998,0,0,0,0,265,64,24.200001,-,-,-,-,-,-,-,-,-,37,10,3710025
83710059,83710059,LEYTE,BURAUEN,San Fernando,2006,114,490,4,52,84,30,35.700001,40,66.699997,60,41.700001,-,-,-,-,60,144,0,0,0,0,0,0,0,0,102,89.5,98,2,1.8,12,10.5,86,0,0,0,0,216,28,13,-,-,-,-,-,-,-,-,-,37,10,3710059
83710061,83710061,LEYTE,BURAUEN,San Jose East,2006,144,723,17,109,135,22,16.299999,30,44.099998,33,16.299999,-,-,-,-,68,203,3,2.8,0,0,0,0,1,0.69999999,129,89.599998,121,4,2.8,61,42.400002,84,0,0,0,0,224,26,11.6,-,-,-,-,-,-,-,-,-,37,10,3710061
83710063,83710063,LEYTE,BURAUEN,San Pablo,2006,180,953,2,91,114,25,21.9,46,67.599998,43,23.6,-,-,-,-,68,182,0,0,0,0,5,2.8,0,0,152,84.400002,129,20,11.1,13,7.1999998,71.699997,0,0,0,0,437,133,30.4,-,-,-,-,-,-,-,-,-,37,10,3710063
83710065,83710065,LEYTE,BURAUEN,Tagadtaran,2006,95,470,7,66,81,11,13.6,18,48.599998,18,15.3,-,-,-,-,37,118,0,0,0,0,1,1.1,0,0,71,74.699997,63,11,11.6,28,29.5,66.300003,0,0,0,0,166,11,6.5999999,-,-,-,-,-,-,-,-,-,37,10,3710065
83710071,83710071,LEYTE,BURAUEN,Villa Aurora,2006,118,640,10,80,128,31,24.200001,64,87.699997,68,33.799999,-,-,-,-,73,201,0,0,0,0,2,1.7,5,4.1999998,57,48.299999,33,20,16.9,20,16.9,28,0,0,0,0,273,41,15,-,-,-,-,-,-,-,-,-,37,10,3710071
83710073,83710073,LEYTE,BURAUEN,Villa Patria,2006,73,372,4,43,66,44,66.699997,34,85,69,65.099998,-,-,-,-,40,106,1,2.3,0,0,0,0,2,2.7,51,69.900002,41,4,5.5,17,23.299999,56.200001,0,0,15,20.5,153,23,15,-,-,-,-,-,-,-,-,-,37,10,3710073
83721001,83721001,LEYTE,INOPACAN,Apid,2006,139,615,1,87,133,78,58.599998,43,86,105,57.400002,-,-,-,-,50,183,1,1.1,0,0,42,30.200001,18,12.9,18,12.9,14,139,100,62,44.599998,10.1,0,0,29,20.9,308,59,19.200001,-,-,-,-,-,-,-,-,-,37,21,3721001
83721002,83721002,LEYTE,INOPACAN,Cabulisan,2006,101,471,12,75,124,30,24.200001,31,66,38,22.200001,-,-,-,-,47,171,0,0,0,0,2,2,8,7.9000001,67,66.300003,49,46,45.5,13,12.9,48.5,1,0.2,20,19.799999,177,33,18.6,-,-,-,-,-,-,-,-,-,37,21,3721002
83721003,83721003,LEYTE,INOPACAN,Caminto,2006,56,240,1,23,58,20,34.5,10,41.700001,18,22,-,-,-,-,24,82,0,0,0,0,2,3.5999999,0,0,36,64.300003,33,3,5.4000001,6,10.7,58.900002,0,0,0,0,99,6,6.0999999,-,-,-,-,-,-,-,-,-,37,21,3721003
83721004,83721004,LEYTE,INOPACAN,Can-angay,2006,152,687,16,77,135,46,34.099998,35,47.299999,57,27.299999,-,-,-,-,74,209,0,0,0,0,4,2.5999999,9,5.9000001,128,84.199997,115,23,15.1,24,15.8,75.699997,0,0,4,2.5999999,257,86,33.5,-,-,-,-,-,-,-,-,-,37,21,3721004
83721005,83721005,LEYTE,INOPACAN,Caulisihan,2006,84,392,8,75,84,19,22.6,26,78.800003,31,26.5,-,-,-,-,33,117,0,0,0,0,7,8.3000002,1,1.2,51,60.700001,39,6,7.0999999,27,32.099998,46.400002,0,0,5,6,144,4,2.8,-,-,-,-,-,-,-,-,-,37,21,3721005
83721006,83721006,LEYTE,INOPACAN,Conalum,2006,436,1906,17,229,357,70,19.6,84,40.400002,89,15.8,-,-,-,-,208,565,0,0,0,0,4,0.89999998,37,8.5,330,75.699997,281,17,3.9000001,44,10.1,64.400002,0,0,91,20.9,582,83,14.3,-,-,-,-,-,-,-,-,-,37,21,3721006
83721007,83721007,LEYTE,INOPACAN,De los Santos (Mahilum),2006,42,214,5,26,56,14,25,16,72.699997,19,24.4,-,-,-,-,22,78,0,0,0,0,3,7.0999999,3,7.0999999,12,28.6,7,19,45.200001,8,19,16.700001,0,0,0,0,67,15,22.4,-,-,-,-,-,-,-,-,-,37,21,3721007
83721008,83721008,LEYTE,INOPACAN,Esperanza,2006,282,1350,36,175,231,61,26.4,45,37.5,51,14.5,-,-,-,-,120,351,3,1.7,0,0,5,1.8,3,1.1,190,67.400002,165,4,1.4,34,12.1,58.5,2,0.1,12,4.3000002,501,153,30.5,-,-,-,-,-,-,-,-,-,37,21,3721008
83721010,83721010,LEYTE,INOPACAN,Guinsanga-an,2006,82,310,1,28,54,8,14.8,7,21.9,7,8.1000004,-,-,-,-,32,86,0,0,0,0,1,1.2,0,0,53,64.599998,48,30,36.599998,4,4.9000001,58.5,0,0,0,0,147,25,17,-,-,-,-,-,-,-,-,-,37,21,3721010
83721011,83721011,LEYTE,INOPACAN,Hinabay,2006,117,534,0,71,101,17,16.799999,31,51.700001,29,18,-,-,-,-,60,161,0,0,0,0,3,2.5999999,6,5.0999999,56,47.900002,39,9,7.6999998,16,13.7,33.299999,0,0,7,6,230,49,21.299999,-,-,-,-,-,-,-,-,-,37,21,3721011
83721012,83721012,LEYTE,INOPACAN,Jubasan,2006,202,884,0,106,154,37,24,33,39.799999,30,12.7,-,-,-,-,83,237,1,0.89999998,0,0,3,1.5,7,3.5,11,5.4000001,8,0,0,8,4,4,0,0,18,8.8999996,423,127,30,-,-,-,-,-,-,-,-,-,37,21,3721012
83721014,83721014,LEYTE,INOPACAN,Macagoco,2006,86,346,2,25,72,10,13.9,21,52.5,17,15.2,-,-,-,-,40,112,0,0,0,0,2,2.3,2,2.3,51,59.299999,32,33,38.400002,7,8.1000004,37.200001,0,0,2,2.3,151,2,1.3,-,-,-,-,-,-,-,-,-,37,21,3721014
83721016,83721016,LEYTE,INOPACAN,Maljo,2006,165,641,4,67,95,16,16.799999,16,28.6,11,7.3000002,-,-,-,-,56,151,1,1.5,0,0,2,1.2,5,3,104,63,88,1,0.60000002,1,0.60000002,53.299999,0,0,9,5.5,257,73,28.4,-,-,-,-,-,-,-,-,-,37,21,3721016
83721017,83721017,LEYTE,INOPACAN,Marao,2006,246,982,14,89,155,37,23.9,28,29.799999,38,15.3,-,-,-,-,94,249,0,0,0,0,4,1.6,2,0.80000001,218,88.599998,206,62,25.200001,23,9.3000002,83.699997,2,0.2,24,9.8000002,428,109,25.5,-,-,-,-,-,-,-,-,-,37,21,3721017
83721018,83721018,LEYTE,INOPACAN,Poblacion,2006,449,1888,32,206,278,55,19.799999,30,16.4,26,5.5999999,-,-,-,-,183,461,0,0,0,0,4,0.89999998,18,4,269,59.900002,225,37,8.1999998,22,4.9000001,50.099998,0,0,21,4.6999998,791,304,38.400002,-,-,-,-,-,-,-,-,-,37,21,3721018
83721019,83721019,LEYTE,INOPACAN,Tahud,2006,308,1265,7,125,196,51,26,33,26.4,48,15,-,-,-,-,125,321,0,0,0,0,2,0.60000002,10,3.2,254,82.5,237,0,0,36,11.7,76.900002,2,0.2,14,4.5,490,361,73.699997,-,-,-,-,-,-,-,-,-,37,21,3721019
83721020,83721020,LEYTE,INOPACAN,Taotaon,2006,291,1395,31,175,241,71,29.5,66,44.599998,96,24.700001,-,-,-,-,148,389,0,0,0,0,2,0.69999999,6,2.0999999,223,76.599998,200,53,18.200001,39,13.4,68.699997,0,0,2,0.69999999,491,116,23.6,-,-,-,-,-,-,-,-,-,37,21,3721020
83723001,83723001,LEYTE,JARO,Alahag,2005,29,120,0,16,26,12,46.200001,2,40,14,45.200001,-,-,-,-,5,31,2,12.5,0,0,3,10.3,2,6.9000001,16,55.200001,13,2,6.9000001,14,48.299999,44.799999,2,1.7,5,17.200001,55,15,27.299999,-,-,-,-,-,-,-,-,-,37,23,3723001
83723002,83723002,LEYTE,JARO,Anibongan,2005,121,574,12,78,121,24,19.799999,16,23.9,26,13.8,-,-,-,-,67,188,0,0,0,0,7,5.8000002,2,1.7,86,71.099998,69,64,52.900002,68,56.200001,57,1,0.2,11,9.1000004,173,37,21.4,-,-,-,-,-,-,-,-,-,37,23,3723002
83723044,83723044,LEYTE,JARO,Atipolo,2005,35,200,2,32,49,18,36.700001,15,71.400002,21,30,-,-,-,-,21,70,0,0,0,0,2,5.6999998,1,2.9000001,29,82.900002,24,32,91.400002,22,62.900002,68.599998,0,0,15,42.900002,51,10,19.6,-,-,-,-,-,-,-,-,-,37,23,3723044
83723003,83723003,LEYTE,JARO,Badiang,2005,84,398,6,46,72,26,36.099998,23,48.900002,35,29.4,-,-,-,-,47,119,0,0,0,0,10,11.9,6,7.0999999,62,73.800003,58,3,3.5999999,35,41.700001,69,0,0,20,23.799999,128,25,19.5,-,-,-,-,-,-,-,-,-,37,23,3723003
83723004,83723004,LEYTE,JARO,Batug,2005,59,287,5,43,76,31,40.799999,17,51.5,39,35.799999,-,-,-,-,33,109,1,2.3,0,0,2,3.4000001,4,6.8000002,49,83.099998,42,26,44.099998,28,47.5,71.199997,0,0,33,55.900002,85,10,11.8,-,-,-,-,-,-,-,-,-,37,23,3723004
83723043,83723043,LEYTE,JARO,Bias Zabala,2005,105,509,4,75,105,24,22.9,21,36.799999,27,16.700001,-,-,-,-,57,162,0,0,0,0,4,3.8,10,9.5,90,85.699997,80,43,41,54,51.400002,76.199997,0,0,12,11.4,158,34,21.5,-,-,-,-,-,-,-,-,-,37,23,3723043
83723005,83723005,LEYTE,JARO,Buenavista,2005,373,1829,30,269,351,76,21.700001,99,49.299999,112,20.299999,-,-,-,-,201,552,0,0,0,0,19,5.0999999,41,11,315,84.5,281,132,35.400002,220,59,75.300003,0,0,113,30.299999,607,179,29.5,-,-,-,-,-,-,-,-,-,37,23,3723005
83723006,83723006,LEYTE,JARO,Bukid,2005,107,500,9,81,103,19,18.4,31,67.400002,35,23.5,-,-,-,-,46,149,0,0,0,0,3,2.8,4,3.7,87,81.300003,72,42,39.299999,31,29,67.300003,0,0,22,20.6,162,32,19.799999,-,-,-,-,-,-,-,-,-,37,23,3723006
