year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2013,April,Tuesday,6:00-7:00,2137,131,4481,345,465,157,1729,75,457,122,539,134,537,370,204,114,36,197,390,1190,61,351,15,933,205,938,14,785,137,643,101,2344,20,4399,1948,2487,77,3247,0
2013,April,Tuesday,7:00-8:00,2781,97,5774,332,749,553,1928,104,718,323,641,487,673,492,304,249,66,501,501,1475,456,444,110,1558,96,1458,28,850,211,777,122,2702,51,4903,2337,2865,82,4166,0
2013,April,Tuesday,8:00-9:00,2607,171,5481,309,649,788,1580,111,556,227,688,480,477,532,340,248,151,560,525,1586,467,429,76,1258,240,1280,62,647,178,603,118,2003,70,4587,1686,2121,62,3185,0
2013,April,Tuesday,9:00-10:00,2094,89,4920,204,556,1313,863,152,484,210,657,291,744,541,428,384,42,597,769,1508,411,361,59,1019,306,911,52,466,122,464,125,1479,57,3613,1236,1498,50,2026,0
2013,April,Tuesday,10:00-11:00,1882,116,3950,201,589,600,1753,219,396,269,682,373,872,744,451,265,312,805,710,1489,145,229,161,921,222,791,34,375,127,379,73,1116,51,2820,1128,1086,45,1778,0
2013,April,Tuesday,11:00-12:00,1714,122,3690,213,533,827,1503,168,703,292,713,760,625,545,862,551,236,906,817,1125,465,319,47,862,299,791,94,322,102,330,111,940,47,2754,790,1030,40,1493,0
2013,April,Tuesday,12:00-1:00 PM,1811,155,3704,166,579,563,1732,96,890,349,615,510,1053,1040,686,606,312,880,973,1524,331,393,89,1026,321,798,40,273,187,325,149,863,80,2100,1666,888,31,1516,0
2013,April,Tuesday,1:00-2:00,1738,133,3397,347,437,526,1531,460,464,278,882,782,946,876,1083,605,483,1039,1133,1188,483,391,74,1046,137,729,67,229,227,335,117,797,83,2340,1152,768,29,1443,0
2013,April,Tuesday,2:00-3:00,1832,112,3171,267,542,1140,1246,250,863,196,961,996,991,1465,1136,720,635,1086,1192,1177,697,392,96,942,343,706,51,190,167,211,126,599,174,1688,1231,573,23,1238,0
2013,April,Tuesday,3:00-4:00,1835,116,3103,336,460,686,2246,619,572,450,871,1273,965,1395,1616,874,828,1014,1498,1208,723,330,159,745,464,456,215,237,119,161,147,465,155,1534,1016,537,14,1079,0
2013,April,Tuesday,4:00-5:00,2052,133,3347,406,614,558,2569,425,1586,273,1316,954,1822,2008,2116,1015,1178,1622,1368,776,1456,341,165,728,591,469,205,233,124,154,145,515,83,1474,1040,512,11,1012,0
2013,April,Tuesday,5:00-6:00,2410,110,4095,491,695,1351,3064,492,1543,787,1019,1003,2308,2496,2072,1342,1009,1695,2008,1023,1365,264,343,776,668,356,479,189,171,108,211,663,163,1460,744,590,17,1461,0
2013,April,Tuesday,6:00-7:00,2187,44,4081,415,815,1331,3142,661,1096,813,607,931,1477,1616,2158,1375,616,1739,1880,1148,1317,109,381,945,465,555,249,305,47,135,91,311,391,1080,844,592,17,1314,0
2013,April,Tuesday,7:00-8:00,1219,62,3408,382,489,850,2381,423,953,255,629,984,1164,1218,1201,701,988,1011,1177,1204,836,72,344,827,325,487,153,167,112,148,56,382,66,906,708,514,11,1084,0
2013,April,Tuesday,8:00-9:00,816,48,2639,310,396,579,1621,289,651,162,401,675,799,806,795,529,746,439,524,792,653,64,138,602,246,237,212,177,23,184,16,231,87,1003,459,302,8,737,0
2013,April,Tuesday,9:00-10:00,212,9,634,59,129,269,437,92,513,55,131,332,584,310,426,342,266,158,137,215,399,42,96,523,93,79,199,102,8,120,9,152,14,365,339,121,11,390,0
2013,April,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Wednesday,5:00-6:00,1314,14,1908,41,233,178,650,47,125,60,263,205,217,114,170,57,11,112,178,547,22,202,15,599,43,566,8,421,37,408,24,1083,16,1707,1266,1165,32,1115,0
2013,April,Wednesday,6:00-7:00,2931,131,4500,353,476,153,1680,79,481,125,551,146,584,379,209,119,38,192,382,1228,63,359,15,962,212,957,14,804,141,664,104,2343,20,4440,1966,2568,80,3487,0
2013,April,Wednesday,7:00-8:00,3813,97,5798,340,767,537,1874,109,755,330,655,530,732,505,312,261,69,490,490,1522,470,455,113,1608,99,1488,29,871,217,802,126,2701,51,4949,2359,2958,85,4473,0
2013,April,Wednesday,8:00-9:00,3574,171,5505,317,665,766,1536,117,585,232,703,523,519,546,348,260,158,548,514,1636,482,439,77,1297,248,1306,63,662,182,622,122,2002,70,4630,1701,2190,64,3420,0
2013,April,Wednesday,9:00-10:00,2871,90,4941,209,570,1276,839,160,509,214,672,316,810,555,439,402,44,585,753,1555,424,369,60,1051,316,930,53,478,125,479,129,1478,57,3647,1248,1546,51,2175,0
2013,April,Wednesday,10:00-11:00,2581,116,3967,206,603,583,1703,230,417,275,697,406,950,763,463,278,326,788,695,1536,149,234,165,951,229,808,34,384,131,391,75,1115,51,2846,1138,1121,47,1909,0
2013,April,Wednesday,11:00-12:00,2350,123,3706,218,546,803,1460,177,740,298,729,828,680,559,885,576,247,887,800,1160,479,327,48,890,309,808,96,329,104,340,115,939,47,2780,797,1063,42,1603,0
2013,April,Wednesday,12:00-1:00 PM,2484,156,3720,170,593,547,1683,101,936,357,629,555,1146,1066,703,634,327,861,952,1573,341,402,91,1058,331,815,41,280,191,335,154,863,80,2119,1682,916,32,1628,0
2013,April,Wednesday,1:00-2:00,2383,134,3411,355,448,511,1488,484,488,284,902,851,1029,898,1111,634,506,1018,1109,1225,499,400,76,1079,141,745,69,235,232,346,121,797,83,2361,1163,793,30,1549,0
2013,April,Wednesday,2:00-3:00,2512,112,3185,273,555,1108,1211,262,907,200,982,1084,1078,1503,1166,754,665,1063,1167,1215,719,402,99,972,354,720,52,194,171,218,130,599,173,1703,1243,592,24,1330,0
2013,April,Wednesday,3:00-4:00,2517,117,3116,344,471,666,2183,651,601,460,890,1386,1051,1430,1657,915,866,993,1466,1247,746,338,162,769,479,465,220,243,122,166,152,465,155,1549,1025,554,15,1159,0
2013,April,Wednesday,4:00-5:00,2813,134,3362,416,629,543,2496,447,1667,279,1345,1039,1983,2059,2171,1063,1234,1588,1339,800,1503,349,169,751,610,479,209,239,127,159,149,515,83,1488,1050,529,11,1087,0
2013,April,Wednesday,5:00-6:00,3305,111,4112,503,712,1313,2978,518,1623,805,1042,1092,2512,2560,2125,1405,1056,1659,1966,1055,1409,270,351,800,689,363,489,193,175,111,217,663,163,1473,751,609,18,1569,0
2013,April,Wednesday,6:00-7:00,2999,44,4099,425,835,1294,3054,695,1153,831,620,1014,1607,1657,2213,1440,645,1702,1841,1185,1359,112,389,975,479,566,254,312,48,139,94,311,391,1090,852,612,18,1410,0
2013,April,Wednesday,7:00-8:00,1671,63,3423,391,501,826,2314,445,1002,260,643,1071,1267,1249,1232,733,1034,989,1153,1243,863,74,352,853,336,497,156,172,114,153,58,382,66,914,715,531,12,1164,0
2013,April,Wednesday,8:00-9:00,1119,48,2650,318,406,562,1575,304,685,166,410,735,869,827,816,554,781,429,512,817,674,65,142,621,254,242,217,181,23,190,17,231,87,1012,463,311,8,792,0
2013,April,Wednesday,9:00-10:00,291,9,637,61,132,261,424,97,539,56,134,362,636,318,437,358,279,155,135,221,411,43,98,539,96,81,203,104,8,124,9,151,14,369,342,125,12,419,0
2013,April,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Thursday,5:00-6:00,910,14,1856,39,222,174,637,47,123,57,250,198,209,108,161,53,10,110,173,522,21,193,14,572,41,535,7,406,36,391,23,1051,15,1599,1186,1064,29,997,0
2013,April,Thursday,6:00-7:00,2029,127,4376,336,454,150,1648,78,473,119,523,141,563,359,198,111,36,188,373,1171,60,343,14,920,202,905,14,776,136,636,100,2274,19,4160,1843,2345,73,3116,0
2013,April,Thursday,7:00-8:00,2640,95,5639,324,731,527,1838,107,742,313,621,511,706,478,296,243,64,479,479,1452,449,434,108,1536,95,1406,27,841,209,768,121,2622,49,4637,2211,2701,77,3998,0
2013,April,Thursday,8:00-9:00,2475,167,5353,302,633,751,1506,115,575,220,667,504,500,517,330,242,148,536,502,1561,460,419,74,1240,237,1234,59,640,176,596,116,1943,68,4338,1594,2000,59,3057,0
2013,April,Thursday,9:00-10:00,1988,87,4805,199,543,1251,823,157,500,203,637,305,781,526,415,375,41,571,736,1484,405,352,57,1005,302,878,50,461,121,459,124,1435,55,3417,1169,1412,47,1944,0
2013,April,Thursday,10:00-11:00,1788,113,3858,197,574,572,1671,226,410,261,662,391,916,722,438,259,305,770,679,1465,143,224,157,908,219,764,32,371,126,374,72,1082,49,2667,1067,1023,43,1706,0
2013,April,Thursday,11:00-12:00,1628,119,3604,208,520,788,1432,174,727,283,692,798,656,530,838,538,230,867,782,1107,457,312,46,850,295,763,91,318,101,326,110,912,45,2605,747,971,38,1433,0
2013,April,Thursday,12:00-1:00 PM,1720,152,3618,162,565,536,1651,100,921,339,597,535,1105,1010,666,592,305,841,930,1500,325,384,87,1011,316,770,38,270,185,321,148,838,77,1986,1576,837,30,1455,0
2013,April,Thursday,1:00-2:00,1650,130,3317,338,426,501,1460,476,480,269,856,821,993,851,1052,591,472,994,1083,1169,476,382,73,1031,135,704,65,227,224,331,116,773,80,2213,1090,724,27,1385,0
2013,April,Thursday,2:00-3:00,1740,109,3097,260,529,1087,1188,258,892,190,932,1046,1040,1423,1104,704,621,1039,1140,1159,686,383,94,928,338,681,49,188,165,209,125,581,168,1596,1164,540,21,1188,0
2013,April,Thursday,3:00-4:00,1743,114,3031,328,449,654,2141,640,592,436,845,1337,1013,1355,1570,854,809,970,1432,1189,712,322,155,735,458,440,208,234,117,159,146,451,151,1451,961,506,14,1036,0
2013,April,Thursday,4:00-5:00,1948,130,3269,397,599,532,2448,440,1640,265,1276,1002,1913,1951,2056,992,1151,1551,1308,763,1434,333,161,718,583,452,198,231,123,153,143,499,81,1394,984,483,10,971,0
2013,April,Thursday,5:00-6:00,2289,108,3999,479,679,1288,2921,509,1596,764,989,1053,2423,2425,2013,1312,986,1621,1921,1007,1344,258,335,765,658,343,462,187,169,107,208,644,158,1381,703,556,16,1402,0
2013,April,Thursday,6:00-7:00,2077,43,3986,405,795,1269,2995,683,1134,788,588,977,1550,1570,2096,1344,602,1663,1798,1130,1296,107,372,932,458,535,240,302,47,133,90,302,380,1021,799,558,16,1261,0
2013,April,Thursday,7:00-8:00,1157,61,3329,373,477,811,2270,437,986,247,610,1033,1222,1183,1167,684,965,967,1126,1185,823,70,336,815,321,469,148,166,110,147,55,371,64,857,670,485,11,1040,0
2013,April,Thursday,8:00-9:00,775,47,2577,303,387,552,1545,299,674,157,389,709,838,783,773,517,729,420,501,779,643,62,135,593,243,229,205,175,22,182,16,224,84,948,434,284,7,708,0
2013,April,Thursday,9:00-10:00,201,9,619,58,126,256,416,95,530,53,127,349,614,301,414,334,260,151,131,211,392,41,93,515,92,77,192,101,8,119,8,147,14,346,320,114,11,375,0
2013,April,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Friday,5:00-6:00,967,15,1949,41,234,178,650,45,120,60,263,202,213,110,164,55,11,158,250,536,22,207,15,602,43,574,8,429,38,407,24,1132,16,1770,1312,1155,31,1080,0
2013,April,Friday,6:00-7:00,2157,134,4595,354,478,153,1681,76,461,125,550,144,574,364,201,115,37,271,537,1204,62,367,15,968,213,971,15,820,144,662,104,2450,21,4604,2039,2545,79,3376,0
2013,April,Friday,7:00-8:00,2806,99,5920,341,769,538,1876,104,724,330,654,521,720,484,300,251,66,690,690,1493,461,465,116,1616,100,1510,29,888,221,799,126,2825,53,5132,2446,2932,84,4331,0
2013,April,Friday,8:00-9:00,2631,175,5621,318,667,767,1537,112,561,232,702,514,510,524,334,250,152,772,724,1605,473,449,79,1304,249,1326,64,676,186,620,121,2093,73,4801,1764,2171,64,3312,0
2013,April,Friday,9:00-10:00,2114,91,5046,210,571,1277,839,153,488,214,670,311,796,533,421,387,42,824,1060,1526,416,378,61,1057,318,943,54,487,128,477,129,1546,59,3782,1294,1532,51,2106,0
2013,April,Friday,10:00-11:00,1900,119,4051,207,605,584,1705,221,400,275,696,399,933,732,444,267,314,1110,979,1506,147,240,169,956,230,820,35,392,133,390,75,1166,53,2951,1181,1111,46,1848,0
2013,April,Friday,11:00-12:00,1730,125,3784,219,548,804,1462,170,710,298,728,813,668,537,849,555,238,1249,1127,1138,470,334,49,894,311,820,97,336,107,339,114,982,49,2883,827,1054,41,1552,0
2013,April,Friday,12:00-1:00 PM,1828,159,3798,170,594,547,1685,97,898,356,628,545,1126,1024,675,610,315,1213,1341,1542,334,411,93,1064,333,827,41,286,195,334,153,902,83,2198,1744,908,32,1577,0
2013,April,Friday,1:00-2:00,1754,136,3483,356,449,512,1489,464,469,283,900,837,1011,863,1066,610,487,1433,1562,1202,489,409,78,1085,142,756,70,239,237,345,121,833,87,2449,1206,786,29,1500,0
2013,April,Friday,2:00-3:00,1849,115,3252,274,557,1109,1212,252,870,200,980,1065,1060,1442,1119,726,640,1498,1643,1191,705,411,101,977,356,731,53,198,175,217,130,626,181,1766,1289,586,23,1287,0
2013,April,Friday,3:00-4:00,1852,119,3182,345,473,667,2185,625,577,459,889,1362,1033,1373,1591,881,834,1398,2064,1223,732,345,166,773,481,472,223,248,124,166,152,486,162,1606,1063,549,15,1122,0
2013,April,Friday,4:00-5:00,2071,136,3433,418,631,543,2498,429,1600,278,1343,1021,1949,1977,2084,1023,1188,2236,1886,785,1474,357,173,755,613,486,212,244,130,159,149,538,87,1543,1089,524,11,1052,0
2013,April,Friday,5:00-6:00,2433,113,4199,504,715,1314,2980,497,1557,804,1040,1073,2469,2458,2040,1353,1017,2337,2768,1035,1382,277,359,805,693,368,496,197,179,111,217,693,171,1528,778,603,17,1519,0
2013,April,Friday,6:00-7:00,2207,45,4185,426,837,1295,3056,666,1106,830,619,996,1579,1591,2124,1386,621,2398,2592,1162,1333,114,398,981,482,575,258,319,49,139,94,326,409,1130,884,606,17,1366,0
2013,April,Friday,7:00-8:00,1230,64,3495,393,502,827,2316,427,962,260,642,1052,1245,1199,1183,706,996,1393,1623,1219,846,75,360,858,337,504,159,175,117,153,58,399,69,948,742,526,12,1127,0
2013,April,Friday,8:00-9:00,824,50,2706,318,407,563,1576,292,657,166,409,722,854,794,783,534,752,605,722,801,661,67,145,624,255,246,220,185,24,189,17,241,91,1049,481,309,8,767,0
2013,April,Friday,9:00-10:00,214,9,650,61,133,261,425,93,517,56,134,355,625,305,419,344,268,219,188,217,403,43,100,542,96,82,206,107,8,124,9,158,15,382,354,124,11,406,0
2013,April,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Saturday,5:00-6:00,728,10,1326,108,145,139,508,41,107,42,182,143,151,76,113,31,6,96,152,340,14,110,8,412,29,433,6,281,25,267,16,653,9,1910,14,632,5,591,0
2013,April,Saturday,6:00-7:00,1229,78,2666,76,433,116,1280,47,282,74,326,99,396,260,143,59,19,163,322,743,38,180,7,525,116,619,9,353,62,361,57,1121,10,3418,99,1300,38,1453,0
2013,April,Saturday,7:00-8:00,2001,66,3926,243,549,421,1470,67,464,221,439,324,448,345,214,127,34,361,361,931,288,250,62,960,59,951,18,567,141,534,42,1513,29,4575,77,1611,27,2051,0
2013,April,Saturday,8:00-9:00,1864,114,3659,243,510,544,1092,98,492,176,535,388,385,361,230,120,73,471,442,943,278,310,55,962,184,927,45,529,145,489,96,1435,50,4270,133,1409,44,1995,0
2013,April,Saturday,9:00-10:00,1830,58,3227,196,534,1091,717,142,452,164,513,241,617,364,288,213,23,497,640,975,266,313,51,793,238,831,47,421,110,383,103,1125,43,3535,64,1055,19,1707,0
2013,April,Saturday,10:00-11:00,1655,85,2899,169,494,439,1283,229,416,205,520,311,727,402,244,157,185,712,628,1122,109,205,144,740,178,709,30,303,103,351,67,924,42,3156,92,977,29,1391,0
2013,April,Saturday,11:00-12:00,1720,91,2748,175,437,632,1149,164,687,237,581,627,515,355,561,329,141,802,723,905,374,364,53,709,246,690,82,329,104,264,89,856,43,3014,100,899,30,1351,0
2013,April,Saturday,12:00-1:00 PM,1776,128,3064,161,561,512,1577,104,966,303,535,478,988,736,485,415,214,852,943,1183,257,372,84,843,264,737,37,268,183,305,140,796,74,2945,123,741,31,1276,0
2013,April,Saturday,1:00-2:00,1809,121,3083,291,366,500,1454,530,535,177,563,638,771,524,648,395,315,868,946,1110,452,356,68,925,121,676,62,207,205,273,95,647,67,2547,100,743,29,1220,0
2013,April,Saturday,2:00-3:00,1716,103,2927,220,447,1012,1106,235,814,150,737,756,752,693,538,410,362,957,1050,977,578,334,82,682,248,644,47,206,181,230,137,487,141,2475,87,592,21,1101,0
2013,April,Saturday,3:00-4:00,1965,110,2943,281,385,534,1749,594,548,311,602,1015,769,631,731,468,443,875,1293,1103,660,314,151,620,386,495,234,241,121,177,162,581,194,2398,90,577,22,1189,0
2013,April,Saturday,4:00-5:00,2484,123,3100,376,568,449,2065,276,1029,163,786,613,1169,782,824,528,613,1325,1117,689,1295,328,159,601,488,494,216,240,128,203,190,676,110,2466,98,706,28,1291,0
2013,April,Saturday,5:00-6:00,2477,87,3214,373,529,845,1916,342,1073,455,589,649,1493,1103,915,728,547,1385,1641,1098,1466,347,267,726,625,438,590,256,232,133,260,731,180,2405,65,831,22,1497,0
2013,April,Saturday,6:00-7:00,2477,33,3067,261,512,1261,904,429,712,532,397,786,1247,650,868,792,355,1408,1522,1063,1219,363,104,904,444,643,288,320,50,193,131,299,376,2546,27,731,8,1365,0
2013,April,Saturday,7:00-8:00,1371,45,2457,270,345,517,1447,268,605,196,484,723,855,408,403,369,520,795,926,1039,721,268,56,752,295,504,159,159,106,195,17,444,77,1990,36,523,10,1035,0
2013,April,Saturday,8:00-9:00,987,26,1871,150,328,511,831,85,473,119,284,408,719,248,341,327,254,419,499,659,543,130,60,518,212,250,224,169,22,122,46,299,28,1643,23,438,6,780,0
2013,April,Saturday,9:00-10:00,289,0,14,2,9,4,13,9,62,8,36,27,85,117,218,107,103,43,80,268,89,23,20,253,63,129,23,54,6,40,6,108,6,399,5,117,1,201,0
2013,April,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,April,Sunday,5:00-6:00,564,10,914,116,108,130,321,45,57,18,181,62,168,91,73,29,12,74,154,266,22,80,2,39,242,299,5,148,66,205,16,174,229,1422,15,466,5,438,0
2013,April,Sunday,6:00-7:00,847,27,1443,180,165,218,586,33,196,97,204,169,240,260,159,62,29,149,244,464,50,129,14,22,403,384,8,249,20,236,16,264,324,1935,36,615,12,660,0
2013,April,Sunday,7:00-8:00,1264,134,2022,219,247,404,700,88,253,77,378,153,282,81,255,107,24,368,265,518,141,168,22,80,471,465,31,242,80,285,20,550,209,2025,134,837,55,825,0
2013,April,Sunday,8:00-9:00,1503,180,2101,250,210,368,691,91,276,224,259,263,325,143,217,96,40,426,414,730,88,207,39,111,647,595,30,268,164,299,74,605,288,2547,218,834,72,1188,0
2013,April,Sunday,9:00-10:00,1718,185,2162,100,385,418,753,96,330,180,398,171,430,209,196,92,55,730,440,802,233,263,33,161,661,717,32,253,155,337,67,668,198,2608,223,764,65,1183,0
2013,April,Sunday,10:00-11:00,1836,167,2182,393,242,347,721,73,408,96,381,303,442,196,238,91,91,521,819,877,118,221,37,324,477,645,31,243,148,215,127,575,180,2629,201,880,67,1190,0
2013,April,Sunday,11:00-12:00,2031,131,2114,216,318,506,643,162,312,240,289,286,408,309,118,198,173,771,896,991,113,219,60,159,668,562,59,137,231,327,63,567,130,2459,152,656,41,1089,0
2013,April,Sunday,12:00-1:00 PM,1570,211,2018,225,264,417,614,164,385,143,404,216,514,617,183,158,167,1006,615,413,622,184,87,222,631,515,150,192,185,241,111,583,114,2072,216,650,68,945,0
2013,April,Sunday,1:00-2:00,1823,200,2002,162,289,417,769,136,461,77,490,239,530,372,149,164,212,1168,598,946,221,230,65,150,664,600,85,217,183,151,221,600,69,2509,251,627,63,1063,0
2013,April,Sunday,2:00-3:00,1764,183,2241,264,305,428,845,223,487,129,540,433,487,463,257,214,209,1156,628,882,269,295,50,152,727,574,56,163,221,261,101,609,86,2505,205,617,51,1146,0
2013,April,Sunday,3:00-4:00,2056,199,2361,232,269,458,970,146,529,145,457,271,664,515,278,186,247,1123,647,1010,340,216,81,237,561,694,65,229,141,100,257,733,44,2487,209,708,60,1123,0
2013,April,Sunday,4:00-5:00,2256,239,2387,334,286,854,654,208,425,332,342,243,740,398,418,230,359,888,1006,1188,352,237,95,199,650,601,42,171,149,169,183,593,33,2359,237,585,59,934,0
2013,April,Sunday,5:00-6:00,2346,128,2233,190,361,407,1125,71,611,174,397,368,668,527,537,176,343,1358,633,1039,342,172,34,133,686,443,42,198,76,179,161,569,69,2292,132,610,35,854,0
2013,April,Sunday,6:00-7:00,2112,42,2309,279,258,333,1243,86,592,143,331,396,705,288,786,273,397,1052,816,946,358,192,39,302,439,420,32,136,88,150,44,454,110,2039,37,648,12,760,0
2013,April,Sunday,7:00-8:00,1477,155,2084,78,354,365,1069,114,599,208,301,327,658,133,507,175,370,888,532,890,250,127,26,127,550,376,29,159,75,113,43,362,100,1638,122,603,45,720,0
2013,April,Sunday,8:00-9:00,745,33,1499,225,139,350,762,104,416,109,269,169,699,109,525,132,258,387,412,691,164,112,11,103,438,326,9,138,11,88,79,218,48,1592,35,449,10,694,0
2013,April,Sunday,9:00-10:00,262,3,0,3,0,14,0,54,0,33,0,214,0,119,0,161,0,43,79,139,46,21,18,53,212,83,15,43,5,34,5,67,4,408,5,100,1,173,0
2013,April,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,May,Monday,5:00-6:00,1053,15,1945,40,227,184,672,49,129,62,269,205,216,115,171,59,11,112,177,551,22,194,14,580,41,569,8,421,37,410,24,1182,17,1631,1210,1256,34,1089,0
2013,May,Monday,6:00-7:00,2347,134,4587,344,464,158,1739,82,498,128,563,146,582,380,210,122,39,192,381,1237,63,344,14,931,205,963,15,805,141,666,104,2558,22,4244,1880,2768,86,3404,0
2013,May,Monday,7:00-8:00,3053,99,5910,331,747,556,1940,113,783,337,669,528,730,506,313,268,71,489,489,1533,474,436,108,1556,96,1496,29,871,217,805,127,2949,56,4730,2255,3189,91,4367,0
2013,May,Monday,8:00-9:00,2863,175,5611,309,647,793,1590,121,607,237,718,521,517,547,349,267,163,548,513,1648,485,421,74,1256,240,1313,63,663,182,624,122,2186,76,4425,1626,2361,69,3339,0
2013,May,Monday,9:00-10:00,2299,91,5037,204,555,1321,868,166,527,219,686,315,807,556,440,413,45,584,752,1566,427,354,58,1017,306,935,53,478,125,480,130,1614,62,3486,1193,1667,55,2124,0
2013,May,Monday,10:00-11:00,2067,119,4044,201,587,604,1763,238,432,281,712,404,946,765,464,285,335,787,694,1547,151,225,158,920,222,813,34,384,131,392,75,1218,56,2720,1088,1208,51,1864,0
2013,May,Monday,11:00-12:00,1882,125,3777,213,532,831,1512,183,767,305,745,825,678,561,887,592,253,886,799,1168,483,313,46,861,299,812,96,330,104,341,115,1025,51,2657,762,1146,45,1565,0
2013,May,Monday,12:00-1:00 PM,1989,159,3792,166,577,566,1742,105,971,365,642,553,1142,1069,705,651,336,860,951,1584,343,385,87,1024,320,819,41,280,191,336,155,942,87,2026,1608,988,35,1590,0
2013,May,Monday,1:00-2:00,1908,136,3477,346,436,529,1540,502,506,290,921,848,1026,901,1114,651,519,1016,1107,1234,502,383,73,1044,137,749,69,235,232,347,121,870,90,2257,1112,855,32,1512,0
2013,May,Monday,2:00-3:00,2012,115,3246,266,540,1147,1254,272,941,204,1003,1080,1074,1507,1169,775,683,1062,1165,1223,724,385,94,940,342,724,52,194,171,219,130,654,189,1628,1188,638,25,1298,0
2013,May,Monday,3:00-4:00,2015,119,3177,335,459,690,2259,675,624,470,909,1381,1047,1434,1662,940,890,991,1464,1255,751,324,156,744,463,468,221,243,122,167,153,508,170,1480,980,598,16,1131,0
2013,May,Monday,4:00-5:00,2253,136,3427,405,612,562,2583,463,1729,285,1374,1035,1976,2065,2177,1092,1267,1585,1337,806,1513,334,162,727,590,481,210,239,127,160,150,562,91,1422,1004,570,12,1061,0
2013,May,Monday,5:00-6:00,2647,113,4192,490,694,1359,3082,537,1683,822,1064,1088,2503,2567,2131,1444,1085,1657,1963,1063,1419,259,337,774,667,365,492,194,175,112,218,724,178,1408,717,656,19,1532,0
2013,May,Monday,6:00-7:00,2401,45,4178,414,813,1339,3161,720,1196,849,633,1010,1601,1662,2219,1479,663,1700,1838,1193,1368,107,373,944,464,569,255,313,48,139,95,340,427,1042,815,659,19,1377,0
2013,May,Monday,7:00-8:00,1338,64,3489,381,487,855,2395,461,1039,266,657,1067,1262,1253,1236,753,1062,988,1151,1251,869,71,337,826,325,499,157,172,114,154,58,417,72,874,684,572,13,1136,0
2013,May,Monday,8:00-9:00,896,49,2701,309,395,582,1630,315,710,170,419,732,866,829,818,569,803,429,512,823,678,62,136,601,246,243,218,181,23,191,17,252,95,967,443,336,9,773,0
