year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit
2015,July,16,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,17,4:00-5:00,31, -   ,4, -   ,3, -   ,8, -   ,6, -   ,2, -   ,4, -   , -   , -   , -   , -   ,27, -   ,65, -   
2015,July,17,5:00-6:00,341,628,56, -   ,124,54,113,66,30,24,56,52,16,32,280,249,121,43,212,79,837,128
2015,July,17,6:00-7:00,686,1358,100, -   ,241,105,205,208,69,58,95,102,43,52,547,536,154,100,375,221,1431,326
2015,July,17,7:00-8:00,1050,2016,224, -   ,341,145,344,268,85,77,133,165,110,97,663,844,288,206,524,310,1942,633
2015,July,17,8:00-9:00,1392,2804,247, -   ,419,167,435,395,132,100,141,246,114,90,846,1128,413,229,720,418,2204,675
2015,July,17,9:00-10:00,1585,3050,299, -   ,434,149,470,518,156,93,148,391,121,116,837,1332,539,200,758,506,2285,882
2015,July,17,10:00-11:00,1685,3535,398, -   ,471,163,450,419,128,88,173,384,119,75,996,1561,473,241,633,441,2327,892
2015,July,17,11:00-12:00,2056,3022,449, -   ,409,129,502,523,111,82,231,457,102,99,1055,1757,456,288,687,602,2136,1014
2015,July,17,12:00-13:00,2139,2747,532, -   ,415,134,466,443,122,71,284,443,109,101,1034,1817,407,296,677,525,2104,1200
2015,July,17,13:00-14:00,2502,2668,488, -   ,464,162,476,467,130,101,263,451,113,130,1270,2008,464,336,540,660,1822,1181
2015,July,17,14:00-15:00,2845,2708,527, -   ,463,110,517,412,116,106,314,449,117,113,1389,1756,450,332,561,679,1523,1485
2015,July,17,15:00-16:00,2955,2798,493, -   ,401,135,645,464,141,117,415,392,89,84,1394,2110,382,480,747,833,1682,1550
2015,July,17,16:00-17:00,3263,2054,544, -   ,474,166,646,499,136,89,433,430,132,121,1461,2163,401,496,831,818,1341,1966
2015,July,17,17:00-18:00,3486,1974,655, -   ,534,170,734,503,129,131,427,290,152,129,1505,2254,329,533,752,928,1268,2155
2015,July,17,18:00-19:00,3156,1585,470, -   ,463,160,662,574,105,119,372,251,105,102,1402,2194,309,587,546,965,1092,1776
2015,July,17,19:00-20:00,2481,1270,411, -   ,338,190,561,425,80,117,289,186,57,95,1366,1679,244,473,486,682,876,1816
2015,July,17,20:00-21:00,1354,865,285, -   ,312,113,412,306,59,85,177,187,41,64,1179,1268,182,353,406,522,669,1176
2015,July,17,21:00-22:00,687,649,173, -   ,178,114,333,201,30,45,77,116,27,32,688,679,78,279,128,338,236,891
2015,July,17,22:00-23:00, -   , -   ,2, -   , -   , -   ,3, -   , -   , -   ,4,7,2,1,16,56, -   ,56, -   ,102, -   ,201
2015,July,17,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,17,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,18,4:00-5:00,20, -   ,5, -   ,6, -   ,6, -   ,2, -   , -   , -   ,1, -   ,9, -   ,3, -   ,38, -   ,96, -   
2015,July,18,5:00-6:00,354,562,52, -   ,94,65,132,82,33,39,55,78,14,22,278,158,106,45,362,104,1281,120
2015,July,18,6:00-7:00,942,2116,126, -   ,265,314,361,335,145,136,155,175,129,77,998,575,602,102,1201,228,4191,380
2015,July,18,7:00-8:00,1670,3559,264, -   ,519,754,606,695,174,318,225,508,188,159,1462,1023,907,233,1494,494,4494,710
2015,July,18,8:00-9:00,1857,3839,289, -   ,520,499,671,877,216,251,185,528,182,206,1262,1263,750,259,1301,517,3698,641
2015,July,18,9:00-10:00,1588,3396,385, -   ,536,249,551,720,187,125,193,501,150,145,1110,1568,638,238,1033,506,3043,762
2015,July,18,10:00-11:00,1718,2829,561, -   ,470,346,478,522,174,87,243,394,123,103,1107,1489,594,275,972,465,2637,801
2015,July,18,11:00-12:00,2097,3026,975, -   ,555,315,535,672,159,90,244,506,159,109,1244,1723,574,351,828,642,2389,1049
2015,July,18,12:00-13:00,2350,2661,1189, -   ,627,276,718,650,161,124,403,371,165,106,1364,2104,554,444,881,753,2427,1540
2015,July,18,13:00-14:00,2300,2754,1332, -   ,729,299,799,641,145,134,346,503,122,173,1382,2350,544,500,730,812,2080,1709
2015,July,18,14:00-15:00,2453,3035,1365, -   ,839,222,852,538,150,120,437,430,139,112,1458,2146,608,448,619,759,1733,1687
2015,July,18,15:00-16:00,2898,2606,1554, -   ,980,190,993,472,172,128,492,428,133,134,1414,2446,417,617,530,1023,1536,2088
2015,July,18,16:00-17:00,3461,2314,1783, -   ,1197,188,954,614,180,158,489,411,140,132,1538,2713,400,725,480,1061,1374,2534
2015,July,18,17:00-18:00,4035,2287,1918, -   ,1284,216,1163,634,281,141,605,370,156,135,1598,2933,407,763,466,1336,1273,3153
2015,July,18,18:00-19:00,3896,1977,1303, -   ,1333,206,1111,613,207,145,516,328,101,156,1577,2748,361,931,497,1470,1235,3228
2015,July,18,19:00-20:00,3341,1745,837, -   ,1105,220,831,506,125,140,383,214,80,136,1518,2400,302,727,374,1196,939,2693
2015,July,18,20:00-21:00,1733,1161,554, -   ,764,125,614,375,51,116,180,151,38,66,1151,1275,221,521,234,837,689,2024
2015,July,18,21:00-22:00,887,691,391, -   ,389,124,362,177,37,55,84,76,30,62,568,757,78,398,92,482,205,1257
2015,July,18,22:00-23:00, -   ,1, -   , -   , -   , -   ,4,3, -   , -   ,1,9,2,2,4,57,1,67, -   ,90,1,255
2015,July,18,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,18,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,19,4:00-5:00,20, -   , -   , -   ,3, -   ,4, -   ,4, -   , -   , -   , -   , -   ,10, -   , -   , -   ,14, -   ,41, -   
2015,July,19,5:00-6:00,252,353,49, -   ,88,41,77,47,23,22,32,33,16,14,107,115,71,27,141,52,557,92
2015,July,19,6:00-7:00,555,971,74, -   ,164,132,165,117,44,30,75,82,43,40,361,264,205,69,338,180,1202,271
2015,July,19,7:00-8:00,822,1336,155, -   ,228,259,221,179,67,70,74,160,61,41,508,476,315,136,453,227,1739,488
2015,July,19,8:00-9:00,975,1896,177, -   ,274,256,330,246,99,51,103,198,66,82,606,738,326,163,482,311,1626,530
2015,July,19,9:00-10:00,1288,1931,209, -   ,325,161,332,388,95,89,98,269,82,87,634,1054,332,235,472,354,1733,698
2015,July,19,10:00-11:00,1359,2299,277, -   ,417,158,345,322,117,65,118,228,82,61,623,1167,365,198,501,324,1731,776
2015,July,19,11:00-12:00,1527,1999,398, -   ,357,136,412,475,73,78,141,258,76,55,790,1422,332,256,501,417,1668,890
2015,July,19,12:00-13:00,1642,2084,335, -   ,415,129,403,442,95,88,176,277,53,67,828,1267,347,233,415,445,1507,969
2015,July,19,13:00-14:00,1640,1909,357, -   ,494,181,397,389,121,72,177,280,94,65,984,1432,381,293,463,569,1367,952
2015,July,19,14:00-15:00,1789,2172,332, -   ,492,138,456,374,102,84,197,302,101,59,1123,1352,387,261,397,499,1564,1173
2015,July,19,15:00-16:00,2190,2180,487, -   ,470,141,418,356,108,81,244,243,91,79,1052,1532,321,320,389,659,1358,1268
2015,July,19,16:00-17:00,2273,1721,553, -   ,428,140,475,451,87,65,292,236,99,64,1180,1318,354,369,303,731,1190,1446
2015,July,19,17:00-18:00,2501,1787,563, -   ,594,165,456,459,104,95,356,197,68,77,1202,1651,302,451,349,752,1105,1629
2015,July,19,18:00-19:00,2200,1238,576, -   ,363,197,491,460,68,102,231,202,49,90,1161,1615,267,436,330,720,1065,1421
2015,July,19,19:00-20:00,1882,1207,379, -   ,282,182,459,446,67,96,217,128,48,56,1171,1190,271,418,243,573,1003,1389
2015,July,19,20:00-21:00,1182,945,237, -   ,235,156,352,343,45,77,100,129,26,49,1096,679,170,306,166,444,826,989
2015,July,19,21:00-22:00,539,610,136, -   ,113,146,281,164,27,53,58,75,10,34,524,482,63,235,68,336,275,713
2015,July,19,22:00-23:00, -   , -   ,1, -   ,1, -   , -   ,1, -   , -   ,4, -   ,2,3,2,39, -   ,35, -   ,52, -   ,67
2015,July,19,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,19,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,20,4:00-5:00,42, -   , -   , -   , -   , -   ,9, -   ,6, -   , -   , -   , -   , -   ,23, -   ,15, -   ,36, -   ,100, -   
2015,July,20,5:00-6:00,550,1210,87, -   ,178,99,176,129,67,76,66,92,37,39,377,349,230,75,567,141,2688,184
2015,July,20,6:00-7:00,1432,3866,219, -   ,594,516,827,493,348,245,274,336,274,129,1433,1144,1334,241,2468,429,6177,586
2015,July,20,7:00-8:00,2484,4271,528,490,1332,1510,1397,788,440,532,376,659,383,300,1897,2204,1434,528,2411,660,6438,904
2015,July,20,8:00-9:00,2258,4831,450,666,1045,844,1028,865,327,436,303,860,304,397,1493,2504,1090,515,2209,637,5802,980
2015,July,20,9:00-10:00,1745,3408,436,473,601,472,634,659,198,198,203,543,208,209,1295,2131,828,315,1200,507,4065,884
2015,July,20,10:00-11:00,1682,2497,501,545,476,404,520,558,170,118,239,422,161,146,1301,1586,625,309,1007,479,3373,954
2015,July,20,11:00-12:00,2115,2333,672,643,559,564,489,548,163,133,250,365,175,117,1315,2012,591,320,885,593,2899,1055
2015,July,20,12:00-13:00,2255,1905,1189,520,731,468,601,522,183,143,274,425,190,127,1573,1947,602,485,898,730,2555,1476
2015,July,20,13:00-14:00,2368,1957,1114,574,762,362,612,488,141,148,297,444,163,159,1340,2019,522,470,677,806,1786,1684
2015,July,20,14:00-15:00,2585,1533,1404,394,963,260,685,431,192,119,332,402,152,166,1467,1995,508,557,534,873,1703,2075
2015,July,20,15:00-16:00,3168,1676,1566,400,980,235,756,536,183,130,472,368,139,175,1553,2331,441,617,539,1057,1335,2370
2015,July,20,16:00-17:00,3781,1378,1957,362,1346,186,965,528,180,157,552,393,229,183,1761,2428,479,866,551,1177,1201,3154
2015,July,20,17:00-18:00,5363,1598,2547,426,1749,273,1386,806,378,207,916,384,241,254,1901,3384,572,1108,596,1788,1303,3634
2015,July,20,18:00-19:00,5148,1612,2061,408,1434,292,1228,842,303,246,625,383,208,234,2480,3420,569,1343,700,1839,1124,1257
2015,July,20,19:00-20:00,4133,1287,1542,328,1482,284,911,630,171,228,506,317,157,225,2189,2814,639,1275,420,1682,864,1189
2015,July,20,20:00-21:00,2206,716,1005,222,1186,163,627,466,74,123,230,220,95,120,1644,1831,303,772,233,1120,562,904
2015,July,20,21:00-22:00,1244,354,852,186,512,137,389,226,35,113,115,144,28,98,746,1148,121,546,91,788,220,573
2015,July,20,22:00-23:00, -   , -   ,1, -   , -   ,2,3,12, -   ,1,8,12,1,8,2,104,1,77, -   ,151, -   ,101
2015,July,20,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,20,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,21,4:00-5:00,42, -   , -   , -   ,4, -   ,11, -   ,8, -   , -   , -   ,1, -   ,29, -   ,10, -   ,51, -   ,88, -   
2015,July,21,5:00-6:00,455,654,70,93,165,93,190,119,67,72,69,93,39,38,459,346,245,67,607,106,1744,39
2015,July,21,6:00-7:00,1313,2302,238,552,594,474,862,460,322,229,281,376,281,142,1474,1093,1248,267,2210,392,4192,59
2015,July,21,7:00-8:00,2139,4769,355, -   ,1259,589,1468,750,421,515,355,835,361,325,1855,2269,1405,506,2480,699,4738,22
2015,July,21,8:00-9:00,1887,4310,316, -   ,1022,863,1086,759,306,402,279,768,308,363,1598,2401,1098,475,2111,621,3937,59
2015,July,21,9:00-10:00,1721,3281,329, -   ,701,464,604,739,212,227,254,613,221,206,1311,1930,852,322,1328,534,3016,95
2015,July,21,10:00-11:00,1611,2484,441,145,547,335,523,512,189,135,229,432,182,136,1220,1509,677,294,951,436,1797,139
2015,July,21,11:00-12:00,1941,2184,674,213,600,326,541,603,180,139,269,428,157,145,1395,1895,653,315,863,458,1739,164
2015,July,21,12:00-13:00,2179,1762,1036,170,759,408,587,523,154,140,273,389,134,172,1509,1964,632,485,731,776,1608,300
2015,July,21,13:00-14:00,2394,1868,1101,167,899,560,578,532,130,132,255,339,139,172,1154,2052,495,508,722,702,1061,512
2015,July,21,14:00-15:00,2526,1463,1283,105,831,320,647,412,175,135,351,358,145,160,1461,1889,513,522,509,850,949,751
2015,July,21,15:00-16:00,2896,1417,1558,75,1009,246,648,464,141,126,494,370,172,166,1455,2109,490,581,475,995,947,1034
2015,July,21,16:00-17:00,3943,1644,2167,125,1310,334,877,536,224,178,640,380,212,198,1631,2678,488,912,484,1270,864,1135
2015,July,21,17:00-18:00,5070,1418,2345,101,1503,313,1285,709,327,188,774,365,281,220,1672,2865,520,991,639,1655,1093,1306
2015,July,21,18:00-19:00,5389,1391,2043,102,1629,410,1314,790,333,227,755,410,200,301,2476,3462,605,1338,535,1884,1098,1409
2015,July,21,19:00-20:00,4014,1295,1561,73,1412,412,1038,695,205,174,564,321,144,201,2047,3113,454,1272,399,1743,922,1312
2015,July,21,20:00-21:00,2272,848,1143,75,1119,283,667,487,97,136,239,225,72,160,1612,1839,316,734,261,1038,622,1070
2015,July,21,21:00-22:00,1289,587,846,62,653,151,420,255,60,84,125,193,46,102,815,1168,111,631,112,868,224,765
2015,July,21,22:00-23:00, -   , -   ,1,1,5,6,6,7, -   ,1,8,15, -   ,17,2,104, -   ,99, -   ,183, -   ,156
2015,July,21,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,21,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,22,4:00-5:00,39, -   , -   , -   ,7, -   ,7, -   ,4, -   ,1, -   ,1, -   ,27, -   ,11, -   ,47, -   ,92, -   
2015,July,22,5:00-6:00,437,679,82,24,161,88,178,121,53,50,76,106,38,28,437,349,210,63,469,114,1367,42
2015,July,22,6:00-7:00,1143,2310,206,336,553,730,772,457,285,194,260,353,240,143,1297,1143,1110,233,1782,402,3973,84
2015,July,22,7:00-8:00,1952,4296,333,643,1192,1569,1322,721,425,497,358,757,349,306,1558,2062,1271,486,2207,676,4323,119
2015,July,22,8:00-9:00,1868,4134,309,485,954,1145,1088,945,289,372,279,757,290,318,1609,2409,1006,443,1919,633,3911,156
2015,July,22,9:00-10:00,1754,3040,355,339,607,904,682,777,192,232,251,665,213,216,1171,1963,845,356,1266,521,3101,158
2015,July,22,10:00-11:00,1620,2369,437,197,510,661,609,497,177,140,282,490,185,170,1235,1565,724,278,980,468,2316,162
2015,July,22,11:00-12:00,1894,1889,726,799,607,509,626,532,168,122,310,446,178,132,1309,1874,624,373,863,640,2516,198
2015,July,22,12:00-13:00,2185,1880,932,1344,655,553,666,502,187,152,300,401,190,140,1463,1768,633,409,896,689,1965,295
2015,July,22,13:00-14:00,2266,2023,951,969,709,431,639,458,156,153,303,413,164,120,1370,1943,588,488,856,696,1533,344
2015,July,22,14:00-15:00,2489,1845,1223,670,775,280,603,431,164,115,321,357,153,125,1370,1832,496,493,882,833,1058,391
2015,July,22,15:00-16:00,2892,1514,1473,588,836,266,638,490,135,117,396,331,118,162,1473,2109,441,615,628,922,840,501
2015,July,22,16:00-17:00,4172,1328,2211,518,1328,274,776,543,154,156,638,340,158,173,1550,2298,376,823,391,1131,409,704
2015,July,22,17:00-18:00,4605,1334,2147,348,1522,370,1379,677,469,224,1012,386,311,251,1832,3168,567,1015,891,1442,920,1439
2015,July,22,18:00-19:00,5389,2456,2212,584,2023,578,1561,974,362,255,1020,384,266,309,2262,3925,721,1396,826,1904,940,580
2015,July,22,19:00-20:00,4055,1480,1749,349,1368,405,990,794,216,224,613,384,142,222,2262,3148,544,1339,515,1847,653,506
2015,July,22,20:00-21:00,2338,883,950,247,1055,289,718,439,80,164,249,243,94,152,2039,2007,368,765,305,1053,425,576
2015,July,22,21:00-22:00,1423,617,723,222,545,227,443,306,47,98,150,147,40,91,1121,1046,170,681,96,874,155,506
2015,July,22,22:00-23:00, -   , -   ,5,2,8,8,3,7, -   ,3,8,32, -   ,29,24,236,3,119, -   ,178, -   ,179
2015,July,22,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,22,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,23,4:00-5:00,34, -   , -   , -   ,11, -   ,9, -   ,5, -   ,1, -   , -   , -   ,28, -   ,17, -   ,32, -   ,26, -   
2015,July,23,5:00-6:00,437,582,134,161,163,88,169,118,53,53,57,85,17,32,342,337,195,76,526,177,1170,7
2015,July,23,6:00-7:00,1140,1839,178,1156,517,676,792,385,295,191,250,298,243,125,1283,1024,1090,235,2086,364,4166,1
2015,July,23,7:00-8:00,1953,4256,347,1575,960, -   ,1331,744,407,510,343,865,338,301,1714,2103,1289,511,2277,722,4023,7
2015,July,23,8:00-9:00,1738,4450,332,895,825, -   ,1100,799,295,400,275,908,262,351,1491,2346,1075,417,1977,543,3358,5
2015,July,23,9:00-10:00,1588,2982,311,602,495, -   ,583,753,200,182,228,492,197,174,1169,1733,841,273,1177,511,2322,1
2015,July,23,10:00-11:00,1461,2141,420,443,414, -   ,575,425,191,104,240,467,173,134,1134,1761,723,309,938,385,1814,9
2015,July,23,11:00-12:00,1738,2045,579,373,477, -   ,621,618,180,117,268,367,164,122,1149,1625,612,355,892,585,1751,14
2015,July,23,12:00-13:00,2081,1774,826,296,714, -   ,574,540,142,136,258,404,65,140,1240,1852,582,347,846,618,1444,23
2015,July,23,13:00-14:00,2143,2011,1025,294,749, -   ,588,460,115,136,253,333,113,114,1232,1806,575,410,656,734,1111,19
2015,July,23,14:00-15:00,2399,1608,1026,165,802, -   ,625,448,173,122,329,350,122,162,1422,1805,513,429,586,703,1031,40
2015,July,23,15:00-16:00,2925,1734,1331,155,1021, -   ,637,460,125,110,489,363,97,128,1462,2152,459,688,519,1021,898,92
2015,July,23,16:00-17:00,3628,1340,2022,149,1085, -   ,810,512,193,160,574,344,181,179,1652,2238,457,714,553,1092,708,498
2015,July,23,17:00-18:00,4726,1626,2034,210,1575, -   ,1233,737,343,195,787,306,208,183,1797,3064,585,1042,649,1602,904,546
2015,July,23,18:00-19:00,5339,1683,1993,127,1608, -   ,1142,890,324,233,757,348,201,314,2294,3149,559,1154,603,1724,929,451
2015,July,23,19:00-20:00,3988,1186,1744,70,1506, -   ,941,765,170,184,523,339,113,230,2139,3062,488,1254,405,1646,886,647
2015,July,23,20:00-21:00,2261,843,1204,82,1137, -   ,679,475,108,149,258,233,65,122,1622,1942,298,853,267,1113,605,548
2015,July,23,21:00-22:00,1331,502,840,33,652, -   ,414,217,43,95,86,164,54,98,741,1224,124,624,102,806,217,338
2015,July,23,22:00-23:00,1,6,1,2, -   , -   ,3,10, -   ,1,7,12, -   ,11,2,110,1,132, -   ,204, -   ,68
2015,July,23,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,23,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,24,4:00-5:00,32, -   ,2, -   , -   , -   ,10, -   ,5, -   , -   , -   , -   , -   ,24, -   ,4, -   ,27, -   ,56, -   
2015,July,24,5:00-6:00,470,607,46,12,188,5,174,101,55,51,64,78,33,34,379,297,202,48,504,104,1079,2
2015,July,24,6:00-7:00,1117,2067,156,537,530, -   ,705,381,283,151,261,291,184,132,1226,1035,1052,215,1924,334,3912,1
2015,July,24,7:00-8:00,2015,4022,368,1202,1094,78,1262,717,394,477,323,727,314,296,1647,2004,1261,557,2249,593,4315,3
2015,July,24,8:00-9:00,1769,4603,292,861,922,131,1052,653,289,354,247,728,255,334,1406,2082,1065,513,1962,660,3476,8
2015,July,24,9:00-10:00,1785,2790,312,483,559,1269,701,782,193,230,229,678,177,220,1216,1971,863,345,1241,499,2616,6
2015,July,24,10:00-11:00,1767,2796,355,451,539,1318,576,495,198,140,210,382,145,136,1222,1574,725,303,931,503,1593,15
2015,July,24,11:00-12:00,2154,2330,432,270,589,831,658,608,182,127,235,347,150,109,1311,1927,627,343,820,571,1686,11
2015,July,24,12:00-13:00,2413,1763,749,259,576,698,645,507,171,175,259,375,171,146,1415,1871,558,336,822,628,1507,269
2015,July,24,13:00-14:00,2481,2067,816,283,832,812,698,549,152,143,301,457,120,119,1379,2025,549,440,645,805,1213,304
2015,July,24,14:00-15:00,2731,1728,995,146,813,472,674,487,149,125,329,376,123,108,1438,1779,522,483,626,772,998,338
2015,July,24,15:00-16:00,3295,1919,1301,153,977,456,801,523,173,149,407,407,168,177,1563,2329,458,603,572,981,908,484
2015,July,24,16:00-17:00,3952,1588,1989,210,1254,493,1016,545,255,157,664,509,204,197,1732,2525,530,907,581,1097,792,410
2015,July,24,17:00-18:00,5032,2005,2697,190,1623,547,1420,800,408,263,761,393,253,243,2020,3402,689,964,740,1508,1360,752
2015,July,24,18:00-19:00,5054,1833,2094,179,1757,785,1346,890,325,267,718,419,227,250,2127,3428,690,1114,617,1519,1013,813
2015,July,24,19:00-20:00,3919,1490,1651,87,1451,564,1074,782,203,208,601,354,139,188,2104,3504,538,1429,432,1928,768,859
2015,July,24,20:00-21:00,2644,855,1209,84,983,496,649,563,98,138,389,298,65,143,1783,2153,297,730,334,1126,515,548
2015,July,24,21:00-22:00,1597,537,870,79,556,351,459,308,55,92,245,178,42,118,937,1392,148,670,110,935,183,426
2015,July,24,22:00-23:00,2,34, -   ,5,10,8,5,4, -   ,3,8,12,1,12,31,169,2,130, -   ,196, -   ,102
2015,July,24,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,24,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,25,4:00-5:00, -   , -   ,1, -   ,3, -   ,3, -   ,3, -   , -   , -   , -   , -   ,10, -   ,8, -   ,15, -   ,44, -   
2015,July,25,5:00-6:00,322,384,28,5,100,97,141,85,41,27,42,77,14,24,244,169,85,50,275,80,653,23
2015,July,25,6:00-7:00,971,1162,162,246,299,690,387,301,116,112,161,142,95,85,935,570,573,112,1140,267,2195,17
2015,July,25,7:00-8:00,1672,2724,313,926,589,1853,690,749,207,348,230,539,181,189,1355,1146,887,283,1447,503,3227,3
2015,July,25,8:00-9:00,1675,3246,255,578,633,1359,703,759,227,219,216,544,187,202,1283,1419,700,284,1301,477,2342,5
2015,July,25,9:00-10:00,1836,3248,387,381,585,1082,570,866,168,126,169,515,166,170,1145,1454,771,240,1062,504,1872,6
2015,July,25,10:00-11:00,1700,2708,529,279,517,1014,537,615,179,128,241,405,139,114,1119,1647,636,222,813,459,1608,16
2015,July,25,11:00-12:00,2197,2546,670,205,505,683,680,795,168,97,228,456,115,111,1159,1815,517,328,737,596,1764,104
2015,July,25,12:00-13:00,2553,3062,681,264,645,745,828,645,186,103,381,413,160,124,1336,1997,516,334,993,633,1455,300
2015,July,25,13:00-14:00,2456,2808,938,191,844,700,768,708,159,160,323,384,140,129,1371,2260,506,501,759,848,1159,327
2015,July,25,14:00-15:00,2398,2525,848,111,847,519,968,538,167,86,392,412,131,122,1531,2062,447,404,638,673,1354,372
2015,July,25,15:00-16:00,2820,2828,953,91,916,472,1132,462,200,114,479,353,122,139,1482,2426,433,586,523,968,1350,795
2015,July,25,16:00-17:00,3598,2276,1076,58,1505,348,1223,556,194,128,510,381,184,130,1756,2360,450,627,534,1096,884,1112
2015,July,25,17:00-18:00,3902,3180,1572,139,1722,600,1607,633,278,133,845,370,193,159,1652,3218,436,831,445,1460,961,1423
2015,July,25,18:00-19:00,4259,1987,1039,107,1035,427,1538,612,192,182,532,294,133,156,1905,2988,357,885,351,1370,707,2973
2015,July,25,19:00-20:00,3185,1681,906,94,689,508,963,652,112,150,427,216,80,138,1853,2606,479,676,506,1092,670,2200
2015,July,25,20:00-21:00,1771,1360,603,77,583,384,656,451,83,124,222,159,52,103,1631,1698,444,674,395,1022,569,2235
2015,July,25,21:00-22:00,982,800,381,63,307,320,377,218,27,71,76,96,38,55,843,836,130,417,95,587,180,1177
2015,July,25,22:00-23:00, -   , -   ,2,1,1, -   ,3, -   , -   , -   ,5,2,2,2,13,75, -   ,63, -   ,119,3,233
2015,July,25,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,25,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2015,July,26,4:00-5:00,21, -   , -   , -   ,2, -   ,1, -   ,2, -   , -   , -   , -   , -   ,1, -   , -   , -   ,17, -   ,29, -   
2015,July,26,5:00-6:00,304,347,51,13,80,67,69,45,29,10,21,39,9,9,125,114,31,39,134,52,346,102
2015,July,26,6:00-7:00,499,845,79,48,140,260,165,130,36,33,52,67,38,25,291,262,178,56,259,172,739,262
2015,July,26,7:00-8:00,712,1231,151,131,215,591,201,213,77,63,79,139,62,53,504,450,314,125,498,257,902,375
2015,July,26,8:00-9:00,1035,1744,168,67,262,426,301,363,97,57,79,179,65,65,504,713,334,113,500,235,992,452
2015,July,26,9:00-10:00,1136,1914,197,40,314,309,327,418,99,50,80,259,92,80,641,985,367,177,561,308,1103,545
2015,July,26,10:00-11:00,1232,2044,321,39,431,391,321,494,86,86,120,202,51,59,743,1201,375,187,453,329,1094,678
2015,July,26,11:00-12:00,1495,2058,288,31,327,208,399,455,78,44,144,248,96,72,747,1428,403,238,498,407,959,693
2015,July,26,12:00-13:00,1543,2025,309,38,357,211,360,349,79,71,156,286,73,57,818,1120,295,225,399,373,876,806
2015,July,26,13:00-14:00,1666,1999,335,36,462,322,485,363,90,82,201,269,66,62,931,1329,383,260,451,536,800,840
2015,July,26,14:00-15:00,2019,1859,394,45,380,267,545,377,77,67,193,254,68,56,1087,1227,309,292,429,530,1047,1129
2015,July,26,15:00-16:00,1910,2064,377,60,431,288,588,419,85,64,235,283,62,66,1113,1374,329,400,344,638,1090,1067
2015,July,26,16:00-17:00,2366,1839,409,56,514,333,552,374,75,62,243,253,62,82,1171,1430,329,413,317,700,729,1228
