year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2013,April,Thursday,1:00-2:00,13910,14075,13910,14075
2013,April,Thursday,2:00-3:00,13569,15094,13569,15094
2013,April,Thursday,3:00-4:00,13210,16544,13210,16544
2013,April,Thursday,4:00-5:00,13257,21326,13257,21326
2013,April,Thursday,5:00-6:00,16207,23869,16207,23869
2013,April,Thursday,6:00-7:00,15024,21319,15024,21319
2013,April,Thursday,7:00-8:00,11401,15846,11401,15846
2013,April,Thursday,8:00-9:00,7971,10977,7971,10977
2013,April,Thursday,9:00-10:00,3651,4568,3651,4568
2013,April,Thursday,10:00-11:00,0,0,0,0
2013,April,Friday,4:00-5:00 AM,0,0,0,0
2013,April,Friday,5:00-6:00,8757,6330,8757,6330
2013,April,Friday,6:00-7:00,19704,13962,19704,13962
2013,April,Friday,7:00-8:00,25350,18162,25350,18162
2013,April,Friday,8:00-9:00,22020,16512,22020,16512
2013,April,Friday,9:00-10:00,17834,14557,17834,14557
2013,April,Friday,10:00-11:00,15293,14095,15293,14095
2013,April,Friday,11:00-12:00,15103,13908,15103,13908
2013,April,Friday,12:00-1:00 PM,14771,15899,14771,15899
2013,April,Friday,1:00-2:00,15097,15129,15097,15129
2013,April,Friday,2:00-3:00,14673,16196,14673,16196
2013,April,Friday,3:00-4:00,14219,17799,14219,17799
2013,April,Friday,4:00-5:00,14505,22619,14505,22619
2013,April,Friday,5:00-6:00,17589,25510,17589,25510
2013,April,Friday,6:00-7:00,16350,22853,16350,22853
2013,April,Friday,7:00-8:00,12306,16892,12306,16892
2013,April,Friday,8:00-9:00,8520,11591,8520,11591
2013,April,Friday,9:00-10:00,3890,4777,3890,4777
2013,April,Friday,10:00-11:00,0,0,0,0
2013,April,Saturday,4:00-5:00 AM,0,0,0,0
2013,April,Saturday,5:00-6:00,6314,3544,6314,3544
2013,April,Saturday,6:00-7:00,11044,7533,11044,7533
2013,April,Saturday,7:00-8:00,16119,10647,16119,10647
2013,April,Saturday,8:00-9:00,15785,10310,15785,10310
2013,April,Saturday,9:00-10:00,14104,9783,14104,9783
2013,April,Saturday,10:00-11:00,12585,9845,12585,9845
2013,April,Saturday,11:00-12:00,12793,10383,12793,10383
2013,April,Saturday,12:00-1:00 PM,13156,12299,13156,12299
2013,April,Saturday,1:00-2:00,12747,11690,12747,11690
2013,April,Saturday,2:00-3:00,12266,11972,12266,11972
2013,April,Saturday,3:00-4:00,12514,13448,12514,13448
2013,April,Saturday,4:00-5:00,12330,16468,12330,16468
2013,April,Saturday,5:00-6:00,14428,18101,14428,18101
2013,April,Saturday,6:00-7:00,14580,14710,14580,14710
2013,April,Saturday,7:00-8:00,10501,10891,10501,10891
2013,April,Saturday,8:00-9:00,7299,7750,7299,7750
2013,April,Saturday,9:00-10:00,1911,1128,1911,1128
2013,April,Saturday,10:00-11:00,0,0,0,0
2013,April,Sunday,4:00-5:00 AM,0,0,0,0
2013,April,Sunday,5:00-6:00,4114,3153,4114,3153
2013,April,Sunday,6:00-7:00,6156,4994,6156,4994
2013,April,Sunday,7:00-8:00,7626,6854,7626,6854
2013,April,Sunday,8:00-9:00,9426,7657,9426,7657
2013,April,Sunday,9:00-10:00,9936,8531,9936,8531
2013,April,Sunday,10:00-11:00,9985,8745,9985,8745
2013,April,Sunday,11:00-12:00,9984,8822,9984,8822
2013,April,Sunday,12:00-1:00 PM,9174,8918,9174,8918
2013,April,Sunday,1:00-2:00,10028,9145,10028,9145
2013,April,Sunday,2:00-3:00,10699,9530,10699,9530
2013,April,Sunday,3:00-4:00,10812,10237,10812,10237
2013,April,Sunday,4:00-5:00,10764,10673,10764,10673
2013,April,Sunday,5:00-6:00,9890,10831,9890,10831
2013,April,Sunday,6:00-7:00,8939,10709,8939,10709
2013,April,Sunday,7:00-8:00,7560,9191,7560,9191
2013,April,Sunday,8:00-9:00,6029,6528,6029,6528
2013,April,Sunday,9:00-10:00,1765,651,1765,651
2013,April,Sunday,10:00-11:00,0,0,0,0
2013,May,Monday,4:00-5:00 AM,0,0,0,0
2013,May,Monday,5:00-6:00,8722,6279,8722,6279
2013,May,Monday,6:00-7:00,19606,13939,19606,13939
2013,May,Monday,7:00-8:00,25159,18157,25159,18157
2013,May,Monday,8:00-9:00,21753,16515,21753,16515
2013,May,Monday,9:00-10:00,17589,14424,17589,14424
2013,May,Monday,10:00-11:00,14974,14010,14974,14010
2013,May,Monday,11:00-12:00,14740,13833,14740,13833
2013,May,Monday,12:00-1:00 PM,14467,15714,14467,15714
2013,May,Monday,1:00-2:00,14705,14924,14705,14924
2013,May,Monday,2:00-3:00,14331,16006,14331,16006
2013,May,Monday,3:00-4:00,13952,17537,13952,17537
2013,May,Monday,4:00-5:00,13992,22595,13992,22595
2013,May,Monday,5:00-6:00,17163,25266,17163,25266
2013,May,Monday,6:00-7:00,15901,22567,15901,22567
2013,May,Monday,7:00-8:00,12061,16746,12061,16746
2013,May,Monday,8:00-9:00,8414,11614,8414,11614
2013,May,Monday,9:00-10:00,3856,4813,3856,4813
2013,May,Monday,10:00-11:00,0,0,0,0
2013,May,Tuesday,4:00-5:00 AM,0,0,0,0
2013,May,Tuesday,5:00-6:00,8411,6029,8411,6029
2013,May,Tuesday,6:00-7:00,18888,13368,18888,13368
2013,May,Tuesday,7:00-8:00,24250,17394,24250,17394
2013,May,Tuesday,8:00-9:00,20986,15812,20986,15812
2013,May,Tuesday,9:00-10:00,16984,13801,16984,13801
2013,May,Tuesday,10:00-11:00,14442,13431,14442,13431
2013,May,Tuesday,11:00-12:00,14220,13243,14220,13243
2013,May,Tuesday,12:00-1:00 PM,13948,15066,13948,15066
2013,May,Tuesday,1:00-2:00,14176,14298,14176,14298
2013,May,Tuesday,2:00-3:00,13816,15320,13816,15320
2013,May,Tuesday,3:00-4:00,13409,16822,13409,16822
2013,May,Tuesday,4:00-5:00,13455,21623,13455,21623
2013,May,Tuesday,5:00-6:00,16496,24199,16496,24199
2013,May,Tuesday,6:00-7:00,15278,21637,15278,21637
2013,May,Tuesday,7:00-8:00,11591,16053,11591,16053
2013,May,Tuesday,8:00-9:00,8098,11125,8098,11125
2013,May,Tuesday,9:00-10:00,3721,4604,3721,4604
2013,May,Tuesday,10:00-11:00,0,0,0,0
2013,May,Wednesday,4:00-5:00 AM,0,0,0,0
2013,May,Wednesday,5:00-6:00,8083,6064,8083,6064
2013,May,Wednesday,6:00-7:00,18170,13477,18170,13477
2013,May,Wednesday,7:00-8:00,23332,17550,23332,17550
2013,May,Wednesday,8:00-9:00,20177,15979,20177,15979
2013,May,Wednesday,9:00-10:00,16310,13884,16310,13884
2013,May,Wednesday,10:00-11:00,13867,13459,13867,13459
2013,May,Wednesday,11:00-12:00,13649,13234,13649,13234
2013,May,Wednesday,12:00-1:00 PM,13386,15010,13386,15010
2013,May,Wednesday,1:00-2:00,13622,14221,13622,14221
2013,May,Wednesday,2:00-3:00,13252,15243,13252,15243
2013,May,Wednesday,3:00-4:00,12877,16659,12877,16659
2013,May,Wednesday,4:00-5:00,12894,21368,12894,21368
2013,May,Wednesday,5:00-6:00,15813,23939,15813,23939
2013,May,Wednesday,6:00-7:00,14683,21391,14683,21391
2013,May,Wednesday,7:00-8:00,11140,15791,11140,15791
2013,May,Wednesday,8:00-9:00,7792,10953,7792,10953
2013,May,Wednesday,9:00-10:00,3583,4498,3583,4498
2013,May,Wednesday,10:00-11:00,0,0,0,0
2013,May,Thursday,4:00-5:00 AM,0,0,0,0
2013,May,Thursday,5:00-6:00,8196,5932,8196,5932
2013,May,Thursday,6:00-7:00,18401,13164,18401,13164
2013,May,Thursday,7:00-8:00,23663,17149,23663,17149
2013,May,Thursday,8:00-9:00,20526,15590,20526,15590
2013,May,Thursday,9:00-10:00,16644,13616,16644,13616
2013,May,Thursday,10:00-11:00,14173,13261,14173,13261
2013,May,Thursday,11:00-12:00,13984,13072,13984,13072
2013,May,Thursday,12:00-1:00 PM,13725,14878,13725,14878
2013,May,Thursday,1:00-2:00,13967,14122,13967,14122
2013,May,Thursday,2:00-3:00,13638,15134,13638,15134
2013,May,Thursday,3:00-4:00,13251,16629,13251,16629
2013,May,Thursday,4:00-5:00,13304,21388,13304,21388
2013,May,Thursday,5:00-6:00,16291,23956,16291,23956
2013,May,Thursday,6:00-7:00,15123,21404,15123,21404
2013,May,Thursday,7:00-8:00,11459,15917,11459,15917
2013,May,Thursday,8:00-9:00,8002,11032,8002,11032
2013,May,Thursday,9:00-10:00,3673,4566,3673,4566
2013,May,Thursday,10:00-11:00,0,0,0,0
2013,May,Friday,4:00-5:00 AM,0,0,0,0
2013,May,Friday,5:00-6:00,8843,6318,8843,6318
2013,May,Friday,6:00-7:00,19858,13993,19858,13993
2013,May,Friday,7:00-8:00,25567,18225,25567,18225
2013,May,Friday,8:00-9:00,22164,16600,22164,16600
2013,May,Friday,9:00-10:00,17950,14598,17950,14598
2013,May,Friday,10:00-11:00,15371,14162,15371,14162
2013,May,Friday,11:00-12:00,15176,13992,15176,13992
2013,May,Friday,12:00-1:00 PM,14886,15945,14886,15945
2013,May,Friday,1:00-2:00,15182,15192,15182,15192
2013,May,Friday,2:00-3:00,14768,16286,14768,16286
2013,May,Friday,3:00-4:00,14323,17913,14323,17913
2013,May,Friday,4:00-5:00,14575,22831,14575,22831
2013,May,Friday,5:00-6:00,17723,25707,17723,25707
2013,May,Friday,6:00-7:00,16515,22983,16515,22983
2013,May,Friday,7:00-8:00,12418,17040,12418,17040
2013,May,Friday,8:00-9:00,8602,11725,8602,11725
2013,May,Friday,9:00-10:00,3945,4827,3945,4827
2013,May,Friday,10:00-11:00,0,0,0,0
2013,May,Saturday,4:00-5:00 AM,0,0,0,0
2013,May,Saturday,5:00-6:00,6391,3572,6391,3572
2013,May,Saturday,6:00-7:00,11178,7577,11178,7577
2013,May,Saturday,7:00-8:00,16309,10723,16309,10723
2013,May,Saturday,8:00-9:00,15961,10387,15961,10387
2013,May,Saturday,9:00-10:00,14269,9845,14269,9845
2013,May,Saturday,10:00-11:00,12715,9921,12715,9921
2013,May,Saturday,11:00-12:00,12931,10457,12931,10457
2013,May,Saturday,12:00-1:00 PM,13298,12372,13298,12372
2013,May,Saturday,1:00-2:00,12862,11790,12862,11790
2013,May,Saturday,2:00-3:00,12374,12072,12374,12072
2013,May,Saturday,3:00-4:00,12613,13587,12613,13587
2013,May,Saturday,4:00-5:00,12443,16640,12443,16640
2013,May,Saturday,5:00-6:00,14573,18274,14573,18274
2013,May,Saturday,6:00-7:00,14737,14847,14737,14847
2013,May,Saturday,7:00-8:00,10596,11003,10596,11003
2013,May,Saturday,8:00-9:00,7379,7809,7379,7809
2013,May,Saturday,9:00-10:00,1940,1149,1940,1149
2013,May,Saturday,10:00-11:00,0,0,0,0
2013,May,Sunday,4:00-5:00 AM,0,0,0,0
2013,May,Sunday,5:00-6:00,4187,3225,4187,3225
2013,May,Sunday,6:00-7:00,6254,5097,6254,5097
2013,May,Sunday,7:00-8:00,7761,6995,7761,6995
2013,May,Sunday,8:00-9:00,9586,7832,9586,7832
2013,May,Sunday,9:00-10:00,10083,8738,10083,8738
2013,May,Sunday,10:00-11:00,10149,8936,10149,8936
2013,May,Sunday,11:00-12:00,10118,9051,10118,9051
2013,May,Sunday,12:00-1:00 PM,9249,9109,9249,9109
2013,May,Sunday,1:00-2:00,10130,9375,10130,9375
2013,May,Sunday,2:00-3:00,10803,9738,10803,9738
2013,May,Sunday,3:00-4:00,10926,10485,10926,10485
2013,May,Sunday,4:00-5:00,10897,10914,10897,10914
2013,May,Sunday,5:00-6:00,9968,11109,9968,11109
2013,May,Sunday,6:00-7:00,9043,10933,9043,10933
2013,May,Sunday,7:00-8:00,7657,9365,7657,9365
2013,May,Sunday,8:00-9:00,6125,6615,6125,6615
2013,May,Sunday,9:00-10:00,1794,688,1794,688
2013,May,Sunday,10:00-11:00,0,0,0,0
2013,June,Monday,4:00-5:00 AM,0,0,0,0
2013,June,Monday,5:00-6:00,8761,6106,8761,6106
2013,June,Monday,6:00-7:00,19672,13560,19672,13560
2013,June,Monday,7:00-8:00,25203,17708,25203,17708
2013,June,Monday,8:00-9:00,21772,16123,21772,16123
2013,June,Monday,9:00-10:00,17584,14056,17584,14056
2013,June,Monday,10:00-11:00,14943,13632,14943,13632
2013,June,Monday,11:00-12:00,14683,13466,14683,13466
2013,June,Monday,12:00-1:00 PM,14453,15300,14453,15300
2013,June,Monday,1:00-2:00,14654,14509,14654,14509
2013,June,Monday,2:00-3:00,14213,15607,14213,15607
2013,June,Monday,3:00-4:00,13823,17081,13823,17081
2013,June,Monday,4:00-5:00,13822,22048,13822,22048
2013,June,Monday,5:00-6:00,16910,24618,16910,24618
2013,June,Monday,6:00-7:00,15718,21975,15718,21975
2013,June,Monday,7:00-8:00,11938,16395,11938,16395
2013,June,Monday,8:00-9:00,8357,11399,8357,11399
2013,June,Monday,9:00-10:00,3853,4734,3853,4734
2013,June,Monday,10:00-11:00,0,0,0,0
2013,June,Tuesday,4:00-5:00 AM,0,0,0,0
2013,June,Tuesday,5:00-6:00,8966,6339,8966,6339
2013,June,Tuesday,6:00-7:00,20094,14129,20094,14129
2013,June,Tuesday,7:00-8:00,25885,18497,25885,18497
2013,June,Tuesday,8:00-9:00,22428,16885,22428,16885
2013,June,Tuesday,9:00-10:00,18202,14813,18202,14813
2013,June,Tuesday,10:00-11:00,15595,14392,15595,14392
2013,June,Tuesday,11:00-12:00,15380,14343,15380,14343
2013,June,Tuesday,12:00-1:00 PM,15279,16241,15279,16241
2013,June,Tuesday,1:00-2:00,15542,15483,15542,15483
2013,June,Tuesday,2:00-3:00,15220,16738,15220,16738
2013,June,Tuesday,3:00-4:00,14941,18341,14941,18341
2013,June,Tuesday,4:00-5:00,15038,23900,15038,23900
2013,June,Tuesday,5:00-6:00,18413,26568,18413,26568
2013,June,Tuesday,6:00-7:00,17079,23606,17079,23606
2013,June,Tuesday,7:00-8:00,12875,17719,12875,17719
2013,June,Tuesday,8:00-9:00,8990,12317,8990,12317
2013,June,Tuesday,9:00-10:00,4153,5171,4153,5171
2013,June,Tuesday,10:00-11:00,0,0,0,0
2013,June,Wednesday,4:00-5:00 AM,0,0,0,0
2013,June,Wednesday,5:00-6:00,8799,6496,8799,6496
2013,June,Wednesday,6:00-7:00,19736,14480,19736,14480
2013,June,Wednesday,7:00-8:00,25424,18956,25424,18956
2013,June,Wednesday,8:00-9:00,22029,17312,22029,17312
2013,June,Wednesday,9:00-10:00,17856,15121,17856,15121
2013,June,Wednesday,10:00-11:00,15297,14631,15297,14631
2013,June,Wednesday,11:00-12:00,15072,14519,15072,14519
2013,June,Wednesday,12:00-1:00 PM,14948,16427,14948,16427
2013,June,Wednesday,1:00-2:00,15228,15619,15228,15619
2013,June,Wednesday,2:00-3:00,14863,16880,14863,16880
2013,June,Wednesday,3:00-4:00,14574,18419,14574,18419
2013,June,Wednesday,4:00-5:00,14639,23891,14639,23891
2013,June,Wednesday,5:00-6:00,17899,26633,17899,26633
2013,June,Wednesday,6:00-7:00,16643,23672,16643,23672
2013,June,Wednesday,7:00-8:00,12569,17625,12569,17625
2013,June,Wednesday,8:00-9:00,8784,12239,8784,12239
2013,June,Wednesday,9:00-10:00,4058,5103,4058,5103
2013,June,Wednesday,10:00-11:00,0,0,0,0
2013,June,Thursday,4:00-5:00 AM,0,0,0,0
2013,June,Thursday,5:00-6:00,8789,6204,8789,6204
2013,June,Thursday,6:00-7:00,19669,13854,19669,13854
2013,June,Thursday,7:00-8:00,25380,18170,25380,18170
2013,June,Thursday,8:00-9:00,22010,16606,22010,16606
2013,June,Thursday,9:00-10:00,17890,14572,17890,14572
2013,June,Thursday,10:00-11:00,15355,14161,15355,14161
2013,June,Thursday,11:00-12:00,15139,14135,15139,14135
2013,June,Thursday,12:00-1:00 PM,15078,15983,15078,15983
2013,June,Thursday,1:00-2:00,15326,15266,15326,15266
2013,June,Thursday,2:00-3:00,15019,16521,15019,16521
2013,June,Thursday,3:00-4:00,14752,18112,14752,18112
2013,June,Thursday,4:00-5:00,14842,23618,14842,23618
2013,June,Thursday,5:00-6:00,18174,26271,18174,26271
2013,June,Thursday,6:00-7:00,16905,23324,16905,23324
2013,June,Thursday,7:00-8:00,12726,17505,12726,17505
2013,June,Thursday,8:00-9:00,8868,12157,8868,12157
2013,June,Thursday,9:00-10:00,4095,5103,4095,5103
2013,June,Thursday,10:00-11:00,0,0,0,0
2013,June,Friday,4:00-5:00 AM,0,0,0,0
2013,June,Friday,5:00-6:00,9298,6440,9298,6440
2013,June,Friday,6:00-7:00,20843,14305,20843,14305
2013,June,Friday,7:00-8:00,26857,18740,26857,18740
2013,June,Friday,8:00-9:00,23290,17118,23290,17118
2013,June,Friday,9:00-10:00,18888,15094,18888,15094
2013,June,Friday,10:00-11:00,16244,14626,16244,14626
2013,June,Friday,11:00-12:00,16016,14573,16016,14573
2013,June,Friday,12:00-1:00 PM,15883,16548,15883,16548
2013,June,Friday,1:00-2:00,16161,15827,16161,15827
2013,June,Friday,2:00-3:00,15761,17089,15761,17089
2013,June,Friday,3:00-4:00,15397,18769,15397,18769
2013,June,Friday,4:00-5:00,15648,24207,15648,24207
2013,June,Friday,5:00-6:00,19021,27082,19021,27082
2013,June,Friday,6:00-7:00,17720,24115,17720,24115
2013,June,Friday,7:00-8:00,13315,18029,13315,18029
2013,June,Friday,8:00-9:00,9242,12453,9242,12453
2013,June,Friday,9:00-10:00,4255,5197,4255,5197
2013,June,Friday,10:00-11:00,0,0,0,0
2013,June,Saturday,4:00-5:00 AM,0,0,0,0
2013,June,Saturday,5:00-6:00,7272,3949,7272,3949
2013,June,Saturday,6:00-7:00,12723,8399,12723,8399
2013,June,Saturday,7:00-8:00,18571,11915,18571,11915
2013,June,Saturday,8:00-9:00,18186,11590,18186,11590
2013,June,Saturday,9:00-10:00,16303,10972,16303,10972
2013,June,Saturday,10:00-11:00,14549,11108,14549,11108
2013,June,Saturday,11:00-12:00,14846,11756,14846,11756
2013,June,Saturday,12:00-1:00 PM,15361,13924,15361,13924
2013,June,Saturday,1:00-2:00,14883,13298,14883,13298
2013,June,Saturday,2:00-3:00,14264,13698,14264,13698
2013,June,Saturday,3:00-4:00,14616,15406,14616,15406
2013,June,Saturday,4:00-5:00,14393,18974,14393,18974
2013,June,Saturday,5:00-6:00,16941,20829,16941,20829
2013,June,Saturday,6:00-7:00,17103,16854,17103,16854
2013,June,Saturday,7:00-8:00,12262,12581,12262,12581
2013,June,Saturday,8:00-9:00,8541,8898,8541,8898
2013,June,Saturday,9:00-10:00,2286,1348,2286,1348
2013,June,Saturday,10:00-11:00,0,0,0,0
2013,June,Sunday,4:00-5:00 AM,0,0,0,0
2013,June,Sunday,5:00-6:00,4491,3400,4491,3400
2013,June,Sunday,6:00-7:00,6729,5388,6729,5388
2013,June,Sunday,7:00-8:00,8353,7382,8353,7382
2013,June,Sunday,8:00-9:00,10317,8277,10317,8277
2013,June,Sunday,9:00-10:00,10877,9242,10877,9242
2013,June,Sunday,10:00-11:00,10950,9468,10950,9468
2013,June,Sunday,11:00-12:00,10962,9607,10962,9607
2013,June,Sunday,12:00-1:00 PM,10023,9736,10023,9736
2013,June,Sunday,1:00-2:00,10998,9967,10998,9967
2013,June,Sunday,2:00-3:00,11743,10366,11743,10366
2013,June,Sunday,3:00-4:00,11867,11157,11867,11157
2013,June,Sunday,4:00-5:00,11823,11672,11823,11672
2013,June,Sunday,5:00-6:00,10847,11847,10847,11847
2013,June,Sunday,6:00-7:00,9859,11710,9859,11710
2013,June,Sunday,7:00-8:00,8322,10045,8322,10045
2013,June,Sunday,8:00-9:00,6637,7124,6637,7124
2013,June,Sunday,9:00-10:00,1977,730,1977,730
2013,June,Sunday,10:00-11:00,0,0,0,0
2013,July,Monday,4:00-5:00 AM,0,0,0,0
2013,July,Monday,5:00-6:00,9170,6504,9170,6504
2013,July,Monday,6:00-7:00,20602,14449,20602,14449
2013,July,Monday,7:00-8:00,26413,18923,26413,18923
2013,July,Monday,8:00-9:00,22879,17245,22879,17245
2013,July,Monday,9:00-10:00,18575,15072,18575,15072
2013,July,Monday,10:00-11:00,15856,14657,15856,14657
2013,July,Monday,11:00-12:00,15630,14572,15630,14572
2013,July,Monday,12:00-1:00 PM,15475,16515,15475,16515
2013,July,Monday,1:00-2:00,15716,15751,15716,15751
2013,July,Monday,2:00-3:00,15370,17005,15370,17005
2013,July,Monday,3:00-4:00,15089,18621,15089,18621
2013,July,Monday,4:00-5:00,15171,24229,15171,24229
2013,July,Monday,5:00-6:00,18607,26891,18607,26891
2013,July,Monday,6:00-7:00,17215,23951,17215,23951
2013,July,Monday,7:00-8:00,12997,17944,12997,17944
2013,July,Monday,8:00-9:00,9094,12488,9094,12488
2013,July,Monday,9:00-10:00,4171,5225,4171,5225
2013,July,Monday,10:00-11:00,0,0,0,0
2013,July,Tuesday,4:00-5:00 AM,0,0,0,0
2013,July,Tuesday,5:00-6:00,8788,6337,8788,6337
2013,July,Tuesday,6:00-7:00,19687,14133,19687,14133
2013,July,Tuesday,7:00-8:00,25363,18531,25363,18531
2013,July,Tuesday,8:00-9:00,22039,16913,22039,16913
2013,July,Tuesday,9:00-10:00,17977,14814,17977,14814
2013,July,Tuesday,10:00-11:00,15406,14444,15406,14444
2013,July,Tuesday,11:00-12:00,15233,14403,15233,14403
2013,July,Tuesday,12:00-1:00 PM,15146,16303,15146,16303
2013,July,Tuesday,1:00-2:00,15419,15575,15419,15575
2013,July,Tuesday,2:00-3:00,15171,16845,15171,16845
2013,July,Tuesday,3:00-4:00,14940,18484,14940,18484
2013,July,Tuesday,4:00-5:00,15057,24130,15057,24130
2013,July,Tuesday,5:00-6:00,18476,26780,18476,26780
2013,July,Tuesday,6:00-7:00,17125,23801,17125,23801
2013,July,Tuesday,7:00-8:00,12876,17892,12876,17892
2013,July,Tuesday,8:00-9:00,8993,12448,8993,12448
2013,July,Tuesday,9:00-10:00,4136,5219,4136,5219
2013,July,Tuesday,10:00-11:00,0,0,0,0
2013,July,Wednesday,4:00-5:00 AM,0,0,0,0
2013,July,Wednesday,5:00-6:00,8781,6521,8781,6521
2013,July,Wednesday,6:00-7:00,19713,14546,19713,14546
2013,July,Wednesday,7:00-8:00,25375,19087,25375,19087
2013,July,Wednesday,8:00-9:00,22016,17437,22016,17437
2013,July,Wednesday,9:00-10:00,17892,15224,17892,15224
2013,July,Wednesday,10:00-11:00,15342,14752,15342,14752
2013,July,Wednesday,11:00-12:00,15128,14666,15128,14666
2013,July,Wednesday,12:00-1:00 PM,15042,16572,15042,16572
2013,July,Wednesday,1:00-2:00,15314,15798,15314,15798
2013,July,Wednesday,2:00-3:00,15003,17089,15003,17089
2013,July,Wednesday,3:00-4:00,14762,18656,14762,18656
2013,July,Wednesday,4:00-5:00,14843,24268,14843,24268
2013,July,Wednesday,5:00-6:00,18176,26998,18176,26998
2013,July,Wednesday,6:00-7:00,16869,24005,16869,24005
2013,July,Wednesday,7:00-8:00,12725,17904,12725,17904
2013,July,Wednesday,8:00-9:00,8894,12448,8894,12448
2013,July,Wednesday,9:00-10:00,4092,5194,4092,5194
2013,July,Wednesday,10:00-11:00,0,0,0,0
2013,July,Thursday,4:00-5:00 AM,0,0,0,0
2013,July,Thursday,5:00-6:00,8658,6235,8658,6235
2013,July,Thursday,6:00-7:00,19439,13905,19439,13905
2013,July,Thursday,7:00-8:00,25041,18228,25041,18228
2013,July,Thursday,8:00-9:00,21730,16636,21730,16636
2013,July,Thursday,9:00-10:00,17662,14584,17662,14584
2013,July,Thursday,10:00-11:00,15144,14179,15144,14179
2013,July,Thursday,11:00-12:00,14955,14117,14955,14117
2013,July,Thursday,12:00-1:00 PM,14855,15986,14855,15986
2013,July,Thursday,1:00-2:00,15136,15242,15136,15242
2013,July,Thursday,2:00-3:00,14847,16470,14847,16470
2013,July,Thursday,3:00-4:00,14591,18048,14591,18048
2013,July,Thursday,4:00-5:00,14714,23496,14714,23496
2013,July,Thursday,5:00-6:00,18013,26142,18013,26142
2013,July,Thursday,6:00-7:00,16705,23250,16705,23250
2013,July,Thursday,7:00-8:00,12581,17453,12581,17453
2013,July,Thursday,8:00-9:00,8786,12135,8786,12135
2013,July,Thursday,9:00-10:00,4046,5079,4046,5079
2013,July,Thursday,10:00-11:00,0,0,0,0
2013,July,Friday,4:00-5:00 AM,0,0,0,0
2013,July,Friday,5:00-6:00,9445,6649,9445,6649
2013,July,Friday,6:00-7:00,21190,14782,21190,14782
2013,July,Friday,7:00-8:00,27341,19379,27341,19379
2013,July,Friday,8:00-9:00,23749,17716,23749,17716
2013,July,Friday,9:00-10:00,19323,15626,19323,15626
2013,July,Friday,10:00-11:00,16646,15175,16646,15175
2013,July,Friday,11:00-12:00,16447,15132,16447,15132
2013,July,Friday,12:00-1:00 PM,16338,17164,16338,17164
2013,July,Friday,1:00-2:00,16628,16470,16628,16470
2013,July,Friday,2:00-3:00,16296,17777,16296,17777
2013,July,Friday,3:00-4:00,15936,19578,15936,19578
2013,July,Friday,4:00-5:00,16269,25219,16269,25219
2013,July,Friday,5:00-6:00,19796,28228,19796,28228
2013,July,Friday,6:00-7:00,18428,25154,18428,25154
2013,July,Friday,7:00-8:00,13802,18797,13802,18797
2013,July,Friday,8:00-9:00,9555,12970,9555,12970
2013,July,Friday,9:00-10:00,4392,5392,4392,5392
2013,July,Friday,10:00-11:00,0,0,0,0
2013,July,Saturday,4:00-5:00 AM,0,0,0,0
2013,July,Saturday,5:00-6:00,7231,3994,7231,3994
2013,July,Saturday,6:00-7:00,12672,8505,12672,8505
2013,July,Saturday,7:00-8:00,18501,12092,18501,12092
2013,July,Saturday,8:00-9:00,18132,11750,18132,11750
2013,July,Saturday,9:00-10:00,16336,11093,16336,11093
2013,July,Saturday,10:00-11:00,14590,11264,14590,11264
2013,July,Saturday,11:00-12:00,14917,11946,14917,11946
2013,July,Saturday,12:00-1:00 PM,15530,14147,15530,14147
2013,July,Saturday,1:00-2:00,15045,13581,15045,13581
2013,July,Saturday,2:00-3:00,14461,13974,14461,13974
2013,July,Saturday,3:00-4:00,14834,15729,14834,15729
2013,July,Saturday,4:00-5:00,14580,19455,14580,19455
2013,July,Saturday,5:00-6:00,17252,21300,17252,21300
2013,July,Saturday,6:00-7:00,17391,17205,17391,17205
2013,July,Saturday,7:00-8:00,12425,12920,12425,12920
2013,July,Saturday,8:00-9:00,8669,9123,8669,9123
2013,July,Saturday,9:00-10:00,2336,1405,2336,1405
2013,July,Saturday,10:00-11:00,0,0,0,0
2013,July,Sunday,4:00-5:00 AM,0,0,0,0
2013,July,Sunday,5:00-6:00,4490,3421,4490,3421
2013,July,Sunday,6:00-7:00,6730,5444,6730,5444
2013,July,Sunday,7:00-8:00,8366,7452,8366,7452
2013,July,Sunday,8:00-9:00,10307,8345,10307,8345
2013,July,Sunday,9:00-10:00,10881,9305,10881,9305
2013,July,Sunday,10:00-11:00,10939,9556,10939,9556
2013,July,Sunday,11:00-12:00,11008,9686,11008,9686
2013,July,Sunday,12:00-1:00 PM,10068,9842,10068,9842
2013,July,Sunday,1:00-2:00,11057,10062,11057,10062
2013,July,Sunday,2:00-3:00,11807,10484,11807,10484
2013,July,Sunday,3:00-4:00,11923,11287,11923,11287
2013,July,Sunday,4:00-5:00,11906,11820,11906,11820
2013,July,Sunday,5:00-6:00,10913,11994,10913,11994
2013,July,Sunday,6:00-7:00,9926,11906,9926,11906
2013,July,Sunday,7:00-8:00,8372,10236,8372,10236
2013,July,Sunday,8:00-9:00,6665,7266,6665,7266
2013,July,Sunday,9:00-10:00,2013,712,2013,712
2013,July,Sunday,10:00-11:00,0,0,0,0
2013,August,Monday,4:00-5:00 AM,0,0,0,0
2013,August,Monday,5:00-6:00,7208,4980,7208,4980
