year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2014,April,Thursday,1:00-2:00,13520,13809,13520,13809
2014,April,Thursday,2:00-3:00,13226,14790,13226,14790
2014,April,Thursday,3:00-4:00,12841,16248,12841,16248
2014,April,Thursday,4:00-5:00,12930,20888,12930,20888
2014,April,Thursday,5:00-6:00,15856,23439,15856,23439
2014,April,Thursday,6:00-7:00,14616,21013,14616,21013
2014,April,Thursday,7:00-8:00,11124,15504,11124,15504
2014,April,Thursday,8:00-9:00,7756,10740,7756,10740
2014,April,Thursday,9:00-10:00,3556,4434,3556,4434
2014,April,Thursday,10:00-11:00,0,0,0,0
2014,April,Friday,4:00-5:00 AM,0,0,0,0
2014,April,Friday,5:00-6:00,8597,6112,8597,6112
2014,April,Friday,6:00-7:00,19384,13543,19384,13543
2014,April,Friday,7:00-8:00,24869,17650,24869,17650
2014,April,Friday,8:00-9:00,21489,16063,21489,16063
2014,April,Friday,9:00-10:00,17346,14108,17346,14108
2014,April,Friday,10:00-11:00,14830,13669,14830,13669
2014,April,Friday,11:00-12:00,14579,13494,14579,13494
2014,April,Friday,12:00-1:00 PM,14298,15360,14298,15360
2014,April,Friday,1:00-2:00,14560,14624,14560,14624
2014,April,Friday,2:00-3:00,14186,15635,14186,15635
2014,April,Friday,3:00-4:00,13677,17239,13677,17239
2014,April,Friday,4:00-5:00,13983,21840,13983,21840
2014,April,Friday,5:00-6:00,16980,24721,16980,24721
2014,April,Friday,6:00-7:00,15704,22253,15704,22253
2014,April,Friday,7:00-8:00,11902,16318,11902,16318
2014,April,Friday,8:00-9:00,8227,11208,8227,11208
2014,April,Friday,9:00-10:00,3762,4583,3762,4583
2014,April,Friday,10:00-11:00,0,0,0,0
2014,April,Saturday,4:00-5:00 AM,0,0,0,0
2014,April,Saturday,5:00-6:00,6272,3555,6272,3555
2014,April,Saturday,6:00-7:00,11018,7517,11018,7517
2014,April,Saturday,7:00-8:00,16014,10667,16014,10667
2014,April,Saturday,8:00-9:00,15666,10285,15666,10285
2014,April,Saturday,9:00-10:00,13977,9736,13977,9736
2014,April,Saturday,10:00-11:00,12414,9771,12414,9771
2014,April,Saturday,11:00-12:00,12579,10287,12579,10287
2014,April,Saturday,12:00-1:00 PM,12910,12154,12910,12154
2014,April,Saturday,1:00-2:00,12486,11589,12486,11589
2014,April,Saturday,2:00-3:00,12012,11794,12012,11794
2014,April,Saturday,3:00-4:00,12201,13320,12201,13320
2014,April,Saturday,4:00-5:00,12095,16279,12095,16279
2014,April,Saturday,5:00-6:00,14119,17878,14119,17878
2014,April,Saturday,6:00-7:00,14169,14627,14169,14627
2014,April,Saturday,7:00-8:00,10260,10724,10260,10724
2014,April,Saturday,8:00-9:00,7155,7643,7155,7643
2014,April,Saturday,9:00-10:00,1882,1129,1882,1129
2014,April,Saturday,10:00-11:00,0,0,0,0
2014,April,Sunday,4:00-5:00 AM,0,0,0,0
2014,April,Sunday,5:00-6:00,4176,3244,4176,3244
2014,April,Sunday,6:00-7:00,6235,5153,6235,5153
2014,April,Sunday,7:00-8:00,7768,7051,7768,7051
2014,April,Sunday,8:00-9:00,9564,7921,9564,7921
2014,April,Sunday,9:00-10:00,10084,8805,10084,8805
2014,April,Sunday,10:00-11:00,10143,9033,10143,9033
2014,April,Sunday,11:00-12:00,10109,9148,10109,9148
2014,April,Sunday,12:00-1:00 PM,9282,9156,9282,9156
2014,April,Sunday,1:00-2:00,10154,9413,10154,9413
2014,April,Sunday,2:00-3:00,10827,9775,10827,9775
2014,April,Sunday,3:00-4:00,10949,10574,10949,10574
2014,April,Sunday,4:00-5:00,10874,11028,10874,11028
2014,April,Sunday,5:00-6:00,9971,11249,9971,11249
2014,April,Sunday,6:00-7:00,9016,11103,9016,11103
2014,April,Sunday,7:00-8:00,7629,9456,7629,9456
2014,April,Sunday,8:00-9:00,6109,6645,6109,6645
2014,April,Sunday,9:00-10:00,1775,700,1775,700
2014,April,Sunday,10:00-11:00,0,0,0,0
2014,May,Monday,4:00-5:00 AM,0,0,0,0
2014,May,Monday,5:00-6:00,8285,6568,8285,6568
2014,May,Monday,6:00-7:00,18405,14324,18405,14324
2014,May,Monday,7:00-8:00,23549,18643,23549,18643
2014,May,Monday,8:00-9:00,20821,16867,20821,16867
2014,May,Monday,9:00-10:00,17163,14710,17163,14710
2014,May,Monday,10:00-11:00,14616,14241,14616,14241
2014,May,Monday,11:00-12:00,14575,13961,14575,13961
2014,May,Monday,12:00-1:00 PM,14159,16112,14159,16112
2014,May,Monday,1:00-2:00,14582,15185,14582,15185
2014,May,Monday,2:00-3:00,14158,16314,14158,16314
2014,May,Monday,3:00-4:00,13777,17834,13777,17834
2014,May,Monday,4:00-5:00,14018,22726,14018,22726
2014,May,Monday,5:00-6:00,16848,25423,16848,25423
2014,May,Monday,6:00-7:00,15606,22805,15606,22805
2014,May,Monday,7:00-8:00,11740,16999,11740,16999
2014,May,Monday,8:00-9:00,8282,11765,8282,11765
2014,May,Monday,9:00-10:00,3760,4879,3760,4879
2014,May,Monday,10:00-11:00,0,0,0,0
2014,May,Tuesday,4:00-5:00 AM,0,0,0,0
2014,May,Tuesday,5:00-6:00,7979,6326,7979,6326
2014,May,Tuesday,6:00-7:00,17725,13794,17725,13794
2014,May,Tuesday,7:00-8:00,22678,17954,22678,17954
2014,May,Tuesday,8:00-9:00,20051,16244,20051,16244
2014,May,Tuesday,9:00-10:00,16528,14166,16528,14166
2014,May,Tuesday,10:00-11:00,14076,13714,14076,13714
2014,May,Tuesday,11:00-12:00,14037,13445,14037,13445
2014,May,Tuesday,12:00-1:00 PM,13636,15516,13636,15516
2014,May,Tuesday,1:00-2:00,14043,14624,14043,14624
2014,May,Tuesday,2:00-3:00,13635,15711,13635,15711
2014,May,Tuesday,3:00-4:00,13267,17175,13267,17175
2014,May,Tuesday,4:00-5:00,13500,21886,13500,21886
2014,May,Tuesday,5:00-6:00,16225,24484,16225,24484
2014,May,Tuesday,6:00-7:00,15030,21962,15030,21962
2014,May,Tuesday,7:00-8:00,11306,16370,11306,16370
2014,May,Tuesday,8:00-9:00,7975,11330,7975,11330
2014,May,Tuesday,9:00-10:00,3621,4698,3621,4698
2014,May,Tuesday,10:00-11:00,0,0,0,0
2014,May,Wednesday,4:00-5:00 AM,0,0,0,0
2014,May,Wednesday,5:00-6:00,8228,6523,8228,6523
2014,May,Wednesday,6:00-7:00,18279,14225,18279,14225
2014,May,Wednesday,7:00-8:00,23388,18515,23388,18515
2014,May,Wednesday,8:00-9:00,20678,16752,20678,16752
2014,May,Wednesday,9:00-10:00,17045,14609,17045,14609
2014,May,Wednesday,10:00-11:00,14516,14143,14516,14143
2014,May,Wednesday,11:00-12:00,14476,13865,14476,13865
2014,May,Wednesday,12:00-1:00 PM,14062,16001,14062,16001
2014,May,Wednesday,1:00-2:00,14482,15081,14482,15081
2014,May,Wednesday,2:00-3:00,14061,16203,14061,16203
2014,May,Wednesday,3:00-4:00,13682,17712,13682,17712
2014,May,Wednesday,4:00-5:00,13922,22570,13922,22570
2014,May,Wednesday,5:00-6:00,16732,25249,16732,25249
2014,May,Wednesday,6:00-7:00,15499,22648,15499,22648
2014,May,Wednesday,7:00-8:00,11660,16882,11660,16882
2014,May,Wednesday,8:00-9:00,8225,11684,8225,11684
2014,May,Wednesday,9:00-10:00,3734,4845,3734,4845
2014,May,Wednesday,10:00-11:00,0,0,0,0
2014,May,Thursday,4:00-5:00 AM,0,0,0,0
2014,May,Thursday,5:00-6:00,7776,6165,7776,6165
2014,May,Thursday,6:00-7:00,17276,13445,17276,13445
2014,May,Thursday,7:00-8:00,22104,17499,22104,17499
2014,May,Thursday,8:00-9:00,19543,15832,19543,15832
2014,May,Thursday,9:00-10:00,16110,13808,16110,13808
2014,May,Thursday,10:00-11:00,13719,13367,13719,13367
2014,May,Thursday,11:00-12:00,13681,13104,13681,13104
2014,May,Thursday,12:00-1:00 PM,13290,15123,13290,15123
2014,May,Thursday,1:00-2:00,13687,14254,13687,14254
2014,May,Thursday,2:00-3:00,13289,15313,13289,15313
2014,May,Thursday,3:00-4:00,12931,16739,12931,16739
2014,May,Thursday,4:00-5:00,13158,21331,13158,21331
2014,May,Thursday,5:00-6:00,15814,23863,15814,23863
2014,May,Thursday,6:00-7:00,14649,21405,14649,21405
2014,May,Thursday,7:00-8:00,11020,15956,11020,15956
2014,May,Thursday,8:00-9:00,7773,11043,7773,11043
2014,May,Thursday,9:00-10:00,3529,4579,3529,4579
2014,May,Thursday,10:00-11:00,0,0,0,0
2014,May,Friday,4:00-5:00 AM,0,0,0,0
2014,May,Friday,5:00-6:00,8400,6660,8400,6660
2014,May,Friday,6:00-7:00,18661,14523,18661,14523
2014,May,Friday,7:00-8:00,23877,18902,23877,18902
2014,May,Friday,8:00-9:00,21110,17102,21110,17102
2014,May,Friday,9:00-10:00,17402,14915,17402,14915
2014,May,Friday,10:00-11:00,14819,14439,14819,14439
2014,May,Friday,11:00-12:00,14778,14155,14778,14155
2014,May,Friday,12:00-1:00 PM,14356,16336,14356,16336
2014,May,Friday,1:00-2:00,14785,15397,14785,15397
2014,May,Friday,2:00-3:00,14355,16542,14355,16542
2014,May,Friday,3:00-4:00,13968,18082,13968,18082
2014,May,Friday,4:00-5:00,14213,23042,14213,23042
2014,May,Friday,5:00-6:00,17082,25777,17082,25777
2014,May,Friday,6:00-7:00,15824,23122,15824,23122
2014,May,Friday,7:00-8:00,11904,17235,11904,17235
2014,May,Friday,8:00-9:00,8397,11929,8397,11929
2014,May,Friday,9:00-10:00,3812,4946,3812,4946
2014,May,Friday,10:00-11:00,0,0,0,0
2014,May,Saturday,4:00-5:00 AM,0,0,0,0
2014,May,Saturday,5:00-6:00,6236,3707,6236,3707
2014,May,Saturday,6:00-7:00,10538,7872,10538,7872
2014,May,Saturday,7:00-8:00,15482,11153,15482,11153
2014,May,Saturday,8:00-9:00,15224,10802,15224,10802
2014,May,Saturday,9:00-10:00,13768,10197,13768,10197
2014,May,Saturday,10:00-11:00,12321,10340,12321,10340
2014,May,Saturday,11:00-12:00,12680,10858,12680,10858
2014,May,Saturday,12:00-1:00 PM,13296,12870,13296,12870
2014,May,Saturday,1:00-2:00,12739,12360,12739,12360
2014,May,Saturday,2:00-3:00,12444,12622,12444,12622
2014,May,Saturday,3:00-4:00,12628,14243,12628,14243
2014,May,Saturday,4:00-5:00,12394,17411,12394,17411
2014,May,Saturday,5:00-6:00,14428,19095,14428,19095
2014,May,Saturday,6:00-7:00,14682,15537,14682,15537
2014,May,Saturday,7:00-8:00,10514,11620,10514,11620
2014,May,Saturday,8:00-9:00,7321,8239,7321,8239
2014,May,Saturday,9:00-10:00,1939,1235,1939,1235
2014,May,Saturday,10:00-11:00,0,0,0,0
2014,May,Sunday,4:00-5:00 AM,0,0,0,
2014,May,Sunday,5:00-6:00,4314,3350,4314,
2014,May,Sunday,6:00-7:00,6450,5298,6450,
2014,May,Sunday,7:00-8:00,7928,7198,7928,
2014,May,Sunday,8:00-9:00,9770,8113,9770,
2014,May,Sunday,9:00-10:00,10466,8940,10466,
2014,May,Sunday,10:00-11:00,10381,9260,10381,
2014,May,Sunday,11:00-12:00,10521,9353,10521,
2014,May,Sunday,12:00-1:00 PM,9805,9357,9805,
2014,May,Sunday,1:00-2:00,10741,9559,10741,
2014,May,Sunday,2:00-3:00,11383,9968,11383,
2014,May,Sunday,3:00-4:00,11527,10714,11527,
2014,May,Sunday,4:00-5:00,11384,11345,11384,
2014,May,Sunday,5:00-6:00,10694,11352,10694,
2014,May,Sunday,6:00-7:00,9533,11336,9533,
2014,May,Sunday,7:00-8:00,7947,9641,7947,
2014,May,Sunday,8:00-9:00,6259,6885,6259,
2014,May,Sunday,9:00-10:00,1863,692,1863,
2014,May,Sunday,10:00-11:00,0,0,0,
2014,June,Monday,4:00-5:00 AM,0,0,0,0
2014,June,Monday,5:00-6:00,8857,6350,8857,6350
2014,June,Monday,6:00-7:00,20071,14122,20071,14122
2014,June,Monday,7:00-8:00,25669,18481,25669,18481
2014,June,Monday,8:00-9:00,22152,16828,22152,16828
2014,June,Monday,9:00-10:00,17931,14635,17931,14635
2014,June,Monday,10:00-11:00,15263,14257,15263,14257
2014,June,Monday,11:00-12:00,14978,14159,14978,14159
2014,June,Monday,12:00-1:00 PM,14800,16013,14800,16013
2014,June,Monday,1:00-2:00,15029,15250,15029,15250
2014,June,Monday,2:00-3:00,14696,16425,14696,16425
2014,June,Monday,3:00-4:00,14368,18008,14368,18008
2014,June,Monday,4:00-5:00,14477,23320,14477,23320
2014,June,Monday,5:00-6:00,17852,25934,17852,25934
2014,June,Monday,6:00-7:00,16423,23234,16423,23234
2014,June,Monday,7:00-8:00,12415,17273,12415,17273
2014,June,Monday,8:00-9:00,8675,12010,8675,12010
2014,June,Monday,9:00-10:00,3967,4973,3967,4973
2014,June,Monday,10:00-11:00,0,0,0,0
2014,June,Tuesday,4:00-5:00 AM,0,0,0,0
2014,June,Tuesday,5:00-6:00,8077,5746,8077,5746
2014,June,Tuesday,6:00-7:00,18186,12820,18186,12820
2014,June,Tuesday,7:00-8:00,23291,16745,23291,16745
2014,June,Tuesday,8:00-9:00,20071,15227,20071,15227
2014,June,Tuesday,9:00-10:00,16210,13255,16210,13255
2014,June,Tuesday,10:00-11:00,13757,12921,13757,12921
2014,June,Tuesday,11:00-12:00,13537,12763,13537,12763
2014,June,Tuesday,12:00-1:00 PM,13282,14483,13282,14483
2014,June,Tuesday,1:00-2:00,13534,13707,13534,13707
2014,June,Tuesday,2:00-3:00,13180,14730,13180,14730
2014,June,Tuesday,3:00-4:00,12841,16139,12841,16139
2014,June,Tuesday,4:00-5:00,12884,20839,12884,20839
2014,June,Tuesday,5:00-6:00,15822,23333,15822,23333
2014,June,Tuesday,6:00-7:00,14644,20876,14644,20876
2014,June,Tuesday,7:00-8:00,11117,15497,11117,15497
2014,June,Tuesday,8:00-9:00,7761,10764,7761,10764
2014,June,Tuesday,9:00-10:00,3560,4452,3560,4452
2014,June,Tuesday,10:00-11:00,0,0,0,0
2014,June,Wednesday,4:00-5:00 AM,0,0,0,0
2014,June,Wednesday,5:00-6:00,8332,6211,8332,6211
2014,June,Wednesday,6:00-7:00,18728,13986,18728,13986
2014,June,Wednesday,7:00-8:00,24146,18326,24146,18326
2014,June,Wednesday,8:00-9:00,20777,16766,20777,16766
2014,June,Wednesday,9:00-10:00,16820,14593,16820,14593
2014,June,Wednesday,10:00-11:00,14370,14231,14370,14231
2014,June,Wednesday,11:00-12:00,14146,14133,14146,14133
2014,June,Wednesday,12:00-1:00 PM,14060,15856,14060,15856
2014,June,Wednesday,1:00-2:00,14296,15140,14296,15140
2014,June,Wednesday,2:00-3:00,14097,16314,14097,16314
2014,June,Wednesday,3:00-4:00,13831,17883,13831,17883
2014,June,Wednesday,4:00-5:00,13905,23213,13905,23213
2014,June,Wednesday,5:00-6:00,17191,25944,17191,25944
2014,June,Wednesday,6:00-7:00,15889,23129,15889,23129
2014,June,Wednesday,7:00-8:00,12006,17093,12006,17093
2014,June,Wednesday,8:00-9:00,8334,11879,8334,11879
2014,June,Wednesday,9:00-10:00,3841,4899,3841,4899
2014,June,Wednesday,10:00-11:00,0,0,0,0
2014,June,Thursday,4:00-5:00 AM,0,0,0,0
2014,June,Thursday,5:00-6:00,8415,6063,8415,6063
2014,June,Thursday,6:00-7:00,18937,13535,18937,13535
2014,June,Thursday,7:00-8:00,24321,17730,24321,17730
2014,June,Thursday,8:00-9:00,21024,16166,21024,16166
2014,June,Thursday,9:00-10:00,17073,14108,17073,14108
2014,June,Thursday,10:00-11:00,14578,13782,14578,13782
2014,June,Thursday,11:00-12:00,14380,13720,14380,13720
2014,June,Thursday,12:00-1:00 PM,14253,15512,14253,15512
2014,June,Thursday,1:00-2:00,14522,14795,14522,14795
2014,June,Thursday,2:00-3:00,14271,15970,14271,15970
2014,June,Thursday,3:00-4:00,14013,17530,14013,17530
2014,June,Thursday,4:00-5:00,14168,22790,14168,22790
2014,June,Thursday,5:00-6:00,17419,25356,17419,25356
2014,June,Thursday,6:00-7:00,16066,22613,16066,22613
2014,June,Thursday,7:00-8:00,12084,16889,12084,16889
2014,June,Thursday,8:00-9:00,8432,11731,8432,11731
2014,June,Thursday,9:00-10:00,3875,4888,3875,4888
2014,June,Thursday,10:00-11:00,0,0,0,0
2014,June,Friday,4:00-5:00 AM,0,0,0,0
2014,June,Friday,5:00-6:00,8950,6439,8950,6439
2014,June,Friday,6:00-7:00,20195,14305,20195,14305
2014,June,Friday,7:00-8:00,25959,18697,25959,18697
2014,June,Friday,8:00-9:00,22470,17050,22470,17050
2014,June,Friday,9:00-10:00,18232,14943,18232,14943
2014,June,Friday,10:00-11:00,15609,14553,15609,14553
2014,June,Friday,11:00-12:00,15409,14426,15409,14426
2014,June,Friday,12:00-1:00 PM,15190,16377,15190,16377
2014,June,Friday,1:00-2:00,15486,15647,15486,15647
2014,June,Friday,2:00-3:00,15144,16829,15144,16829
2014,June,Friday,3:00-4:00,14758,18527,14758,18527
2014,June,Friday,4:00-5:00,15062,23731,15062,23731
2014,June,Friday,5:00-6:00,18404,26618,18404,26618
2014,June,Friday,6:00-7:00,17061,23828,17061,23828
2014,June,Friday,7:00-8:00,12801,17681,12801,17681
2014,June,Friday,8:00-9:00,8869,12194,8869,12194
2014,June,Friday,9:00-10:00,4063,5014,4063,5014
2014,June,Friday,10:00-11:00,0,0,0,0
2014,June,Saturday,4:00-5:00 AM,0,0,0,0
2014,June,Saturday,5:00-6:00,6762,3843,6762,3843
2014,June,Saturday,6:00-7:00,11900,8148,11900,8148
2014,June,Saturday,7:00-8:00,17329,11592,17329,11592
2014,June,Saturday,8:00-9:00,16967,11219,16967,11219
2014,June,Saturday,9:00-10:00,15233,10610,15233,10610
2014,June,Saturday,10:00-11:00,13578,10717,13578,10717
2014,June,Saturday,11:00-12:00,13830,11340,13830,11340
2014,June,Saturday,12:00-1:00 PM,14293,13422,14293,13422
2014,June,Saturday,1:00-2:00,13895,12814,13895,12814
2014,June,Saturday,2:00-3:00,13333,13144,13333,13144
2014,June,Saturday,3:00-4:00,13665,14781,13665,14781
2014,June,Saturday,4:00-5:00,13490,18241,13490,18241
2014,June,Saturday,5:00-6:00,15880,19934,15880,19934
2014,June,Saturday,6:00-7:00,15950,16230,15950,16230
2014,June,Saturday,7:00-8:00,11442,12046,11442,12046
2014,June,Saturday,8:00-9:00,7980,8535,7980,8535
2014,June,Saturday,9:00-10:00,2117,1306,2117,1306
2014,June,Saturday,10:00-11:00,0,0,0,0
2014,June,Sunday,4:00-5:00 AM,0,0,0,0
2014,June,Sunday,5:00-6:00,4431,3365,4431,3365
2014,June,Sunday,6:00-7:00,6637,5361,6637,5361
2014,June,Sunday,7:00-8:00,8264,7325,8264,7325
2014,June,Sunday,8:00-9:00,10174,8214,10174,8214
2014,June,Sunday,9:00-10:00,10727,9144,10727,9144
2014,June,Sunday,10:00-11:00,10792,9399,10792,9399
2014,June,Sunday,11:00-12:00,10816,9505,10816,9505
2014,June,Sunday,12:00-1:00 PM,9928,9589,9928,9589
2014,June,Sunday,1:00-2:00,10864,9827,10864,9827
2014,June,Sunday,2:00-3:00,11602,10223,11602,10223
2014,June,Sunday,3:00-4:00,11720,11057,11720,11057
2014,June,Sunday,4:00-5:00,11650,11564,11650,11564
2014,June,Sunday,5:00-6:00,10704,11788,10704,11788
2014,June,Sunday,6:00-7:00,9691,11702,9691,11702
2014,June,Sunday,7:00-8:00,8187,9993,8187,9993
2014,June,Sunday,8:00-9:00,6541,7069,6541,7069
2014,June,Sunday,9:00-10:00,1939,708,1939,708
2014,June,Sunday,10:00-11:00,0,0,0,0
2014,July,Monday,4:00-5:00 AM,0,0,0,0
2014,July,Monday,5:00-6:00,9029,6399,9029,6399
2014,July,Monday,6:00-7:00,20489,14247,20489,14247
2014,July,Monday,7:00-8:00,26202,18665,26202,18665
2014,July,Monday,8:00-9:00,22584,17016,22584,17016
2014,July,Monday,9:00-10:00,18283,14812,18283,14812
2014,July,Monday,10:00-11:00,15577,14444,15577,14444
2014,July,Monday,11:00-12:00,15278,14387,15278,14387
2014,July,Monday,12:00-1:00 PM,15154,16231,15154,16231
2014,July,Monday,1:00-2:00,15359,15497,15359,15497
2014,July,Monday,2:00-3:00,15069,16717,15069,16717
2014,July,Monday,3:00-4:00,14757,18354,14757,18354
2014,July,Monday,4:00-5:00,14896,23832,14896,23832
2014,July,Monday,5:00-6:00,18394,26453,18394,26453
2014,July,Monday,6:00-7:00,16894,23708,16894,23708
2014,July,Monday,7:00-8:00,12769,17636,12769,17636
2014,July,Monday,8:00-9:00,8904,12270,8904,12270
2014,July,Monday,9:00-10:00,4074,5088,4074,5088
2014,July,Monday,10:00-11:00,0,0,0,0
2014,July,Tuesday,4:00-5:00 AM,0,0,0,0
2014,July,Tuesday,5:00-6:00,8444,6094,8444,6094
2014,July,Tuesday,6:00-7:00,19095,13601,19095,13601
2014,July,Tuesday,7:00-8:00,24516,17835,24516,17835
2014,July,Tuesday,8:00-9:00,21204,16260,21204,16260
2014,July,Tuesday,9:00-10:00,17224,14185,17224,14185
2014,July,Tuesday,10:00-11:00,14718,13856,14718,13856
2014,July,Tuesday,11:00-12:00,14487,13806,14487,13806
2014,July,Tuesday,12:00-1:00 PM,14387,15589,14387,15589
2014,July,Tuesday,1:00-2:00,14632,14877,14632,14877
2014,July,Tuesday,2:00-3:00,14405,16065,14405,16065
2014,July,Tuesday,3:00-4:00,14153,17637,14153,17637
2014,July,Tuesday,4:00-5:00,14266,22985,14266,22985
2014,July,Tuesday,5:00-6:00,17602,25525,17602,25525
2014,July,Tuesday,6:00-7:00,16211,22805,16211,22805
2014,July,Tuesday,7:00-8:00,12238,17015,12238,17015
2014,July,Tuesday,8:00-9:00,8538,11839,8538,11839
2014,July,Tuesday,9:00-10:00,3912,4933,3912,4933
2014,July,Tuesday,10:00-11:00,0,0,0,0
2014,July,Wednesday,4:00-5:00 AM,0,0,0,0
2014,July,Wednesday,5:00-6:00,8701,6550,8701,6550
2014,July,Wednesday,6:00-7:00,19686,14629,19686,14629
2014,July,Wednesday,7:00-8:00,25300,19167,25300,19167
2014,July,Wednesday,8:00-9:00,21865,17498,21865,17498
2014,July,Wednesday,9:00-10:00,17739,15223,17739,15223
2014,July,Wednesday,10:00-11:00,15164,14828,15164,14828
2014,July,Wednesday,11:00-12:00,14925,14726,14925,14726
2014,July,Wednesday,12:00-1:00 PM,14824,16582,14824,16582
2014,July,Wednesday,1:00-2:00,15077,15829,15077,15829
2014,July,Wednesday,2:00-3:00,14856,17065,14856,17065
2014,July,Wednesday,3:00-4:00,14580,18700,14580,18700
2014,July,Wednesday,4:00-5:00,14708,24251,14708,24251
2014,July,Wednesday,5:00-6:00,18148,27002,18148,27002
2014,July,Wednesday,6:00-7:00,16711,24138,16711,24138
2014,July,Wednesday,7:00-8:00,12616,17872,12616,17872
2014,July,Wednesday,8:00-9:00,8792,12420,8792,12420
2014,July,Wednesday,9:00-10:00,4030,5133,4030,5133
2014,July,Wednesday,10:00-11:00,0,0,0,0
2014,July,Thursday,4:00-5:00 AM,0,0,0,0
2014,July,Thursday,5:00-6:00,8232,5900,8232,5900
2014,July,Thursday,6:00-7:00,18591,13171,18591,13171
2014,July,Thursday,7:00-8:00,23890,17247,23890,17247
2014,July,Thursday,8:00-9:00,20644,15730,20644,15730
2014,July,Thursday,9:00-10:00,16747,13741,16747,13741
2014,July,Thursday,10:00-11:00,14304,13426,14304,13426
2014,July,Thursday,11:00-12:00,14092,13352,14092,13352
2014,July,Thursday,12:00-1:00 PM,13979,15085,13979,15085
2014,July,Thursday,1:00-2:00,14214,14399,14214,14399
2014,July,Thursday,2:00-3:00,13990,15521,13990,15521
2014,July,Thursday,3:00-4:00,13711,17064,13711,17064
2014,July,Thursday,4:00-5:00,13842,22167,13842,22167
2014,July,Thursday,5:00-6:00,17059,24670,17059,24670
2014,July,Thursday,6:00-7:00,15717,22045,15717,22045
2014,July,Thursday,7:00-8:00,11863,16454,11863,16454
2014,July,Thursday,8:00-9:00,8271,11444,8271,11444
2014,July,Thursday,9:00-10:00,3803,4752,3803,4752
2014,July,Thursday,10:00-11:00,0,0,0,0
2014,July,Friday,4:00-5:00 AM,0,0,0,0
2014,July,Friday,5:00-6:00,9051,6505,9051,6505
2014,July,Friday,6:00-7:00,20467,14485,20467,14485
2014,July,Friday,7:00-8:00,26329,18956,26329,18956
2014,July,Friday,8:00-9:00,22778,17312,22778,17312
2014,July,Friday,9:00-10:00,18500,15171,18500,15171
2014,July,Friday,10:00-11:00,15864,14779,15864,14779
2014,July,Friday,11:00-12:00,15632,14714,15632,14714
2014,July,Friday,12:00-1:00 PM,15473,16650,15473,16650
2014,July,Friday,1:00-2:00,15775,15922,15775,15922
2014,July,Friday,2:00-3:00,15451,17156,15451,17156
2014,July,Friday,3:00-4:00,15069,18905,15069,18905
2014,July,Friday,4:00-5:00,15433,24243,15433,24243
2014,July,Friday,5:00-6:00,18890,27157,18890,27157
2014,July,Friday,6:00-7:00,17506,24344,17506,24344
2014,July,Friday,7:00-8:00,13088,18083,13088,18083
2014,July,Friday,8:00-9:00,9052,12470,9052,12470
2014,July,Friday,9:00-10:00,4151,5118,4151,5118
2014,July,Friday,10:00-11:00,0,0,0,0
2014,July,Saturday,4:00-5:00 AM,0,0,0,0
2014,July,Saturday,5:00-6:00,6814,3833,6814,3833
2014,July,Saturday,6:00-7:00,11973,8147,11973,8147
2014,July,Saturday,7:00-8:00,17475,11597,17475,11597
2014,July,Saturday,8:00-9:00,17135,11247,17135,11247
2014,July,Saturday,9:00-10:00,15452,10600,15452,10600
2014,July,Saturday,10:00-11:00,13762,10728,13762,10728
2014,July,Saturday,11:00-12:00,14015,11403,14015,11403
2014,July,Saturday,12:00-1:00 PM,14560,13483,14560,13483
2014,July,Saturday,1:00-2:00,14154,12883,14154,12883
2014,July,Saturday,2:00-3:00,13563,13260,13563,13260
2014,July,Saturday,3:00-4:00,13907,14918,13907,14918
2014,July,Saturday,4:00-5:00,13714,18431,13714,18431
2014,July,Saturday,5:00-6:00,16187,20148,16187,20148
2014,July,Saturday,6:00-7:00,16279,16324,16279,16324
2014,July,Saturday,7:00-8:00,11649,12203,11649,12203
2014,July,Saturday,8:00-9:00,8117,8628,8117,8628
2014,July,Saturday,9:00-10:00,2180,1322,2180,1322
2014,July,Saturday,10:00-11:00,0,0,0,0
2014,July,Sunday,4:00-5:00 AM,0,0,0,0
2014,July,Sunday,5:00-6:00,4330,3314,4330,3314
2014,July,Sunday,6:00-7:00,6483,5295,6483,5295
2014,July,Sunday,7:00-8:00,8097,7217,8097,7217
2014,July,Sunday,8:00-9:00,9971,8071,9971,8071
2014,July,Sunday,9:00-10:00,10503,8996,10503,8996
2014,July,Sunday,10:00-11:00,10582,9216,10582,9216
2014,July,Sunday,11:00-12:00,10622,9312,10622,9312
2014,July,Sunday,12:00-1:00 PM,9700,9443,9700,9443
2014,July,Sunday,1:00-2:00,10633,9675,10633,9675
2014,July,Sunday,2:00-3:00,11372,10072,11372,10072
2014,July,Sunday,3:00-4:00,11475,10886,11475,10886
2014,July,Sunday,4:00-5:00,11472,11340,11472,11340
2014,July,Sunday,5:00-6:00,10463,11601,10463,11601
2014,July,Sunday,6:00-7:00,9511,11507,9511,11507
2014,July,Sunday,7:00-8:00,8035,9882,8035,9882
2014,July,Sunday,8:00-9:00,6432,7004,6432,7004
2014,July,Sunday,9:00-10:00,1913,686,1913,686
2014,July,Sunday,10:00-11:00,0,0,0,0
2014,August,Monday,4:00-5:00 AM,0,0,0,0
2014,August,Monday,5:00-6:00,9220,6520,9220,6520
2014,August,Monday,6:00-7:00,20904,14518,20904,14518
